0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
inf,inf,inf,inf,inf,inf,inf,inf,inf,908.6662488730713,897.8477651123707,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
inf,inf,inf,697.6379964754278,inf,inf,845.3299022822298,inf,959.8995705711809,inf,inf,inf,inf,0.0,inf,845.0393009472028,inf,inf,inf,inf,inf,inf,1035.0042189047988,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,929.5623544595564,inf,inf,inf,inf,inf,inf,inf,inf
inf,inf,inf,993.1435943415272,inf,inf,inf,inf,920.521948703847,inf,inf,inf,inf,inf,0.0,inf,821.557527294929,inf,inf,inf,inf,inf,inf,947.4149706877181,inf,inf,751.9177834236871,inf,inf,inf,776.578250291237,inf,879.8116624751734,inf,inf,1156.9109200367288,inf,inf,989.3552487516135,1051.381672568253,inf,inf,inf,inf,1221.8365945269798,inf,inf,inf,inf,inf
inf,inf,inf,inf,inf,820.7336743508251,938.2470691857931,inf,900.3778109384477,inf,inf,629.0599071157162,inf,845.0393009472028,inf,0.0,inf,inf,inf,940.0588661393747,959.8183325110201,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1222.8240323480645,inf,inf,inf,inf,inf,inf,inf,inf,inf,1044.2460904501045,inf,inf,inf,inf,inf,inf,inf,inf
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,821.557527294929,inf,0.0,inf,inf,786.1178119600974,inf,inf,1023.94435638959,1035.322391988556,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1006.7316185995053,1006.7507734699224,inf,inf,inf,inf,1247.487746926045,inf,inf,inf,inf,inf
inf,inf,inf,765.5361104334113,inf,1186.6700769677814,inf,inf,inf,inf,inf,798.6172295847866,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,792.0273116479768,775.3521253758082,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1282.0087562306348,inf,1270.9854289939144,891.5634765180909,inf,inf,inf,inf,inf,757.6361891092731,inf,inf,inf,inf
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1147.002773239903,inf,1297.3723813400363,inf,inf,inf,inf,875.8065931810888,inf,1268.3539805372375
inf,inf,inf,inf,inf,inf,inf,inf,inf,1209.074912806639,896.7483774838245,inf,inf,inf,inf,940.0588661393747,786.1178119600974,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
inf,inf,inf,inf,inf,inf,inf,672.0669245358621,inf,inf,inf,inf,inf,inf,inf,959.8183325110201,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,979.8974833653566,inf,inf,inf,1058.213423635484,inf,inf,inf,inf,inf,inf,inf,inf,inf,1236.9904022451326,inf,946.4552506681889,885.7520568592827,inf,inf,inf,inf,inf
inf,inf,1062.8071623935887,inf,inf,771.9069931037637,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,844.5914353658263,inf,1081.1974983585758,inf,inf,inf,845.1257053456568,inf,957.3417030460678,inf,inf,1065.3741582898551,inf,inf,inf,1215.6768711995378,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
inf,inf,inf,inf,inf,inf,1106.1457235900064,inf,inf,inf,inf,inf,inf,1035.0042189047988,inf,inf,1023.94435638959,792.0273116479768,inf,inf,inf,844.5914353658263,0.0,inf,inf,1302.107881328083,inf,inf,inf,inf,inf,inf,inf,1239.886940790402,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1250.9261976776547,inf,inf,inf,761.9478599575261,857.4090438997046
930.287528520808,inf,inf,inf,inf,inf,inf,inf,866.0844398084802,955.3569141937332,1142.0511129574193,inf,inf,inf,947.4149706877181,inf,1035.322391988556,775.3521253758082,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,1308.8744280150981,inf,inf,905.3685702402383,948.4668629992531,inf,inf,inf,inf,inf,inf,inf,inf,inf,838.5243982757015,inf,inf,1117.8898251226572,inf,inf
inf,inf,inf,inf,inf,inf,inf,762.1972275918167,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1081.1974983585758,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
inf,inf,1060.5703790196044,inf,1052.1321149181335,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1302.107881328083,inf,inf,0.0,inf,inf,inf,966.7436118373101,inf,inf,inf,inf,911.7177773681333,inf,647.8727946245559,inf,1189.2555108094296,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
inf,862.782774410562,inf,inf,inf,inf,1170.2248250623552,inf,inf,inf,inf,inf,inf,inf,751.9177834236871,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,747.4240513454902,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1102.3937475867708,inf,inf,inf,inf,1152.38494551915,inf,inf
inf,inf,inf,inf,inf,inf,inf,918.3509315407462,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,979.8974833653566,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,845.1257053456568,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,756.7778770149232,inf,inf,1055.0981769083537,inf,inf,inf,inf,inf,inf,1275.1189063691963,inf,inf,693.9757298984521,inf,inf,inf
inf,inf,inf,inf,955.6701095016808,inf,inf,771.1225039759823,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,966.7436118373101,inf,inf,inf,0.0,inf,inf,inf,883.9057583896014,inf,891.454816499576,inf,inf,inf,inf,1058.1490926960773,inf,inf,inf,inf,inf,inf,inf,inf,inf
952.5857698906705,inf,inf,inf,inf,inf,inf,inf,1228.3332557042238,inf,inf,inf,inf,inf,776.578250291237,inf,inf,inf,inf,inf,inf,957.3417030460678,inf,1308.8744280150981,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,873.3028705579816,902.205614988898,inf,inf,inf,inf,1214.650068607251,inf,inf,inf,893.7446587448596,inf
inf,inf,1103.6909651642509,1263.5985119935328,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1222.8240323480645,inf,inf,inf,inf,1058.213423635484,inf,inf,inf,inf,inf,747.4240513454902,inf,inf,inf,inf,0.0,inf,inf,inf,917.6334288958096,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,823.5273402637528
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1222.5052383292189,inf,inf,879.8116624751734,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,839.4121002368822,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
inf,inf,inf,inf,inf,inf,inf,857.6693553516047,inf,727.9001397579235,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1065.3741582898551,1239.886940790402,905.3685702402383,inf,inf,inf,inf,756.7778770149232,883.9057583896014,inf,inf,inf,0.0,inf,inf,inf,inf,906.0325670834134,833.8931009279346,inf,inf,inf,852.5495215005433,inf,inf,inf,inf,inf,inf
inf,inf,inf,inf,1085.3181271070976,1156.5249771698589,inf,inf,767.0088349560444,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,948.4668629992531,inf,911.7177773681333,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,803.535833243848,inf,inf,inf,inf,1095.4583775633669,inf
inf,inf,inf,inf,inf,inf,863.919339513644,inf,inf,inf,inf,1068.5552778076058,inf,inf,1156.9109200367288,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,891.454816499576,inf,917.6334288958096,839.4121002368822,inf,inf,0.0,inf,inf,inf,inf,inf,inf,1050.0172811786156,1027.531792594946,inf,963.1976074026647,inf,inf,inf,inf
inf,inf,883.782247302642,inf,inf,928.1612624709747,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1282.0087562306348,inf,inf,inf,inf,inf,inf,inf,647.8727946245559,inf,inf,1055.0981769083537,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,1131.9818201450762,inf,640.6499321364205,inf,inf,inf,inf
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1215.6768711995378,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,906.3403848056313,inf,inf,inf,inf,inf,inf,inf,inf,inf
inf,inf,inf,inf,inf,inf,878.8368454985899,inf,inf,inf,inf,inf,inf,inf,989.3552487516135,inf,1006.7316185995053,1270.9854289939144,inf,inf,inf,inf,inf,inf,inf,1189.2555108094296,inf,inf,inf,inf,873.3028705579816,inf,inf,906.0325670834134,inf,inf,inf,inf,0.0,1112.5301914081103,inf,inf,inf,inf,1225.5982741882465,1227.3783353006606,inf,inf,715.5064116693709,1197.6562610329045
1039.1131033425042,inf,inf,inf,inf,inf,inf,inf,915.3497115311726,inf,inf,inf,inf,inf,1051.381672568253,inf,1006.7507734699224,891.5634765180909,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,902.205614988898,inf,inf,833.8931009279346,inf,inf,inf,inf,1112.5301914081103,0.0,inf,inf,inf,inf,749.5702686636349,inf,inf,inf,933.1529442885326,inf
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1147.002773239903,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1058.1490926960773,inf,inf,inf,inf,inf,inf,inf,906.3403848056313,inf,inf,0.0,inf,inf,inf,inf,inf,inf,882.7744992349948,inf,inf
inf,inf,925.6406283945521,908.4299247474637,inf,1129.9826937275377,inf,inf,inf,inf,inf,inf,inf,929.5623544595564,inf,1044.2460904501045,inf,inf,inf,inf,1236.9904022451326,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1297.3723813400363,inf,inf,inf,inf,inf,inf,inf,1102.3937475867708,inf,inf,inf,inf,inf,inf,inf,inf,1050.0172811786156,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf
inf,inf,1047.8043737132436,961.463490041157,inf,inf,1116.0567495893204,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,946.4552506681889,inf,inf,inf,inf,inf,inf,inf,1275.1189063691963,inf,inf,inf,inf,852.5495215005433,803.535833243848,1027.531792594946,1131.9818201450762,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1221.8365945269798,inf,1247.487746926045,inf,inf,inf,885.7520568592827,inf,1250.9261976776547,838.5243982757015,inf,inf,inf,inf,inf,inf,1214.650068607251,inf,inf,inf,inf,inf,inf,inf,1225.5982741882465,749.5702686636349,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf
inf,inf,inf,917.4414204638173,inf,inf,inf,inf,754.1626079820142,inf,inf,inf,inf,inf,inf,inf,inf,757.6361891092731,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,963.1976074026647,640.6499321364205,inf,1227.3783353006606,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,693.9757298984521,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf
1005.485664866772,inf,inf,inf,inf,1221.5974174975563,inf,inf,1230.7505547425858,inf,inf,inf,inf,inf,inf,inf,inf,inf,875.8065931810888,inf,inf,inf,inf,1117.8898251226572,inf,inf,1152.38494551915,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,882.7744992349948,inf,inf,inf,inf,inf,inf,0.0,inf,inf
inf,inf,998.1500189096967,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,761.9478599575261,inf,inf,inf,inf,inf,inf,inf,893.7446587448596,inf,inf,inf,1095.4583775633669,inf,inf,inf,715.5064116693709,933.1529442885326,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf
inf,inf,inf,inf,780.8127358088275,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1268.3539805372375,inf,inf,inf,857.4090438997046,inf,inf,inf,inf,inf,inf,inf,inf,823.5273402637528,inf,inf,inf,inf,inf,inf,1197.6562610329045,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0
