0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
inf,inf,inf,891.3678627894251,inf,inf,1058.6577420508313,inf,1065.5748402307186,inf,inf,inf,inf,0.0,inf,1056.2186248277783,inf,inf,inf,inf,inf,inf,1239.8617284505424,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1616.7030835214155,inf,inf,1049.048924676607,inf,1533.544060671347,inf,inf,inf,inf,inf,inf
inf,inf,inf,1277.6965760349235,inf,inf,inf,inf,1013.3647211185258,inf,inf,inf,inf,inf,0.0,inf,821.557527294929,inf,inf,inf,inf,inf,inf,1130.8815186899608,inf,inf,1140.1820353803505,inf,inf,inf,946.9970217755085,inf,879.8116624751734,inf,inf,1339.6455051973953,inf,inf,1079.5080901038068,1232.5068476331671,1694.7797077555133,inf,inf,inf,1345.9791285228914,inf,inf,inf,inf,inf
inf,inf,inf,inf,inf,943.3228738743903,938.2470691857931,inf,900.3778109384477,inf,inf,1169.4574092806747,inf,1056.2186248277783,inf,0.0,inf,inf,inf,1167.143565042544,1136.1175712867305,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1403.993756150581,inf,inf,inf,inf,inf,inf,inf,inf,inf,1188.5935459904965,inf,inf,inf,inf,inf,inf,inf,inf
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,821.557527294929,inf,0.0,inf,inf,1024.9883694127318,inf,inf,1023.94435638959,1306.2867135083939,inf,inf,inf,inf,inf,inf,1540.6676627234997,inf,inf,inf,inf,inf,inf,inf,1006.7316185995053,1140.3899164381933,inf,inf,inf,inf,1388.1866776236345,inf,inf,inf,inf,inf
inf,inf,inf,1210.252634540484,inf,1381.4534184033487,inf,inf,inf,inf,inf,1039.546497719218,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,792.0273116479768,775.3521253758082,inf,inf,inf,inf,inf,1475.6362861559917,1626.0088727666496,inf,inf,inf,inf,inf,1396.4206309061226,inf,1388.6168401026462,1016.3159694544561,inf,inf,inf,inf,inf,914.9471382796563,inf,inf,inf,inf
inf,inf,1401.4531238584955,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1553.3051463039374,inf,inf,inf,inf,inf,inf,inf,1270.0023912090285,inf,1482.1894976024269,inf,inf,inf,inf,1018.3011140997239,inf,1407.8742740299535
inf,inf,inf,inf,inf,inf,inf,inf,inf,1335.088610164091,1010.9059384461407,inf,inf,inf,inf,1167.143565042544,1024.9883694127318,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1698.6769064451332,inf,inf,inf,inf,inf
inf,inf,inf,inf,inf,inf,inf,1085.60230824298,inf,1576.7702575385044,1634.280017683975,inf,inf,inf,inf,1136.1175712867305,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,1165.505787352854,inf,inf,inf,1058.213423635484,inf,inf,inf,inf,inf,1554.2557340406202,inf,inf,inf,1294.4267714375576,inf,1111.6079872468015,1119.5397927243569,inf,inf,inf,inf,inf
inf,inf,1299.9020158765366,inf,inf,1225.2846565780906,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,844.5914353658263,inf,1081.1974983585758,inf,inf,inf,1073.4356139702663,inf,1164.0038346897845,1629.642305505888,inf,1241.748974669312,inf,inf,inf,1354.396428314094,inf,inf,inf,inf,inf,inf,inf,inf,1489.4585629287035,inf,inf,inf
inf,inf,inf,inf,inf,inf,1304.1245339015597,inf,inf,inf,inf,inf,inf,1239.8617284505424,inf,inf,1023.94435638959,792.0273116479768,inf,inf,inf,844.5914353658263,0.0,inf,inf,1504.1946454408107,inf,inf,inf,inf,inf,inf,inf,1407.5543527650543,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1275.8842743866471,1494.4934871578548,inf,inf,944.5238736297658,1294.6223999222705
930.287528520808,inf,inf,inf,inf,inf,inf,inf,1078.8484406366097,1273.751927025647,1142.0511129574193,inf,inf,inf,1130.8815186899608,inf,1306.2867135083939,775.3521253758082,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,1452.7807241079622,inf,inf,905.3685702402383,1247.286336924452,inf,inf,inf,inf,1515.9808822969678,inf,inf,inf,inf,1009.9717705799263,inf,inf,1340.987671692406,1527.1443949027591,inf
inf,inf,inf,inf,inf,inf,inf,997.1074692828632,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1081.1974983585758,inf,inf,0.0,inf,inf,1610.3295574616916,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
inf,inf,1060.5703790196044,inf,1217.527149499233,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1504.1946454408107,inf,inf,0.0,inf,inf,inf,1251.4349282067997,1654.3964502564343,inf,inf,inf,1037.0772455726528,inf,977.7398668374577,inf,1275.934898898864,1585.6355942063014,inf,inf,inf,inf,inf,inf,inf,inf,1568.2196741521846,inf
inf,862.782774410562,inf,inf,inf,inf,1346.5832184404169,inf,inf,inf,inf,inf,inf,inf,1140.1820353803505,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,747.4240513454902,inf,inf,inf,inf,inf,inf,inf,inf,1648.3919669269958,inf,1162.323681115902,inf,inf,inf,inf,1287.2294366580709,inf,inf
inf,inf,inf,inf,inf,inf,inf,1156.2081163568187,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1165.505787352854,inf,inf,inf,1610.3295574616916,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
inf,inf,1687.4479963056017,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1073.4356139702663,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,945.6864611975001,inf,inf,1144.7608666717178,inf,inf,inf,inf,inf,inf,1275.1189063691963,inf,inf,946.7364579027932,inf,inf,inf
inf,inf,inf,inf,955.6701095016808,inf,inf,771.1225039759823,inf,inf,inf,inf,inf,inf,inf,inf,inf,1475.6362861559917,inf,inf,inf,inf,inf,inf,inf,1251.4349282067997,inf,inf,inf,0.0,inf,inf,inf,883.9057583896014,inf,891.454816499576,inf,inf,inf,inf,1280.8526679808338,inf,inf,inf,inf,inf,inf,inf,inf,inf
1091.2946467103598,inf,inf,inf,inf,inf,inf,inf,1449.5926192923698,1460.5475294216958,1408.1085812248803,inf,inf,inf,946.9970217755085,inf,1540.6676627234997,1626.0088727666496,inf,inf,inf,1164.0038346897845,inf,1452.7807241079622,inf,1654.3964502564343,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,1094.9640178170825,1106.5445524116496,inf,inf,inf,inf,1415.5333481497764,inf,inf,1583.7164746656993,893.7446587448596,1545.7281829243107
1544.7848320518162,inf,1250.5800442336554,1435.4442705352265,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1403.993756150581,inf,inf,inf,inf,1058.213423635484,1629.642305505888,inf,inf,inf,inf,747.4240513454902,inf,inf,inf,inf,0.0,inf,inf,inf,1264.498069564428,inf,inf,inf,inf,inf,1504.0070360077905,inf,inf,inf,1597.2725398164646,inf,inf,inf,1113.201733399906
inf,inf,inf,inf,inf,1676.5534208683966,inf,inf,inf,inf,inf,1222.5052383292189,inf,inf,879.8116624751734,inf,inf,inf,1553.3051463039374,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,1067.8742656842699,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
inf,inf,1448.8554993508926,inf,inf,inf,inf,1213.0001474490916,inf,984.0509955701799,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1241.748974669312,1407.5543527650543,905.3685702402383,inf,inf,inf,inf,945.6864611975001,883.9057583896014,inf,inf,inf,0.0,inf,inf,inf,inf,906.0325670834134,833.8931009279346,inf,inf,inf,852.5495215005433,inf,inf,inf,inf,inf,inf
inf,inf,inf,inf,1308.3627426993085,1249.6447220070045,inf,inf,1045.838260652136,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1247.286336924452,inf,1037.0772455726528,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,1675.9234427096842,inf,inf,inf,1092.7815270682318,inf,inf,inf,inf,1265.3491907941343,inf
inf,1635.3280344653103,inf,inf,inf,inf,1074.508561774924,inf,inf,inf,inf,1068.5552778076058,inf,inf,1339.6455051973953,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,891.454816499576,inf,1264.498069564428,1067.8742656842699,inf,inf,0.0,inf,inf,inf,inf,inf,inf,1256.5706132033308,1171.251877791527,inf,1167.0842158004316,inf,inf,inf,inf
inf,inf,1096.0724413733976,inf,inf,1219.7286335786641,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1396.4206309061226,inf,inf,inf,inf,inf,inf,inf,977.7398668374577,inf,inf,1144.7608666717178,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,1315.7818128583606,inf,969.5171455911329,inf,inf,inf,inf
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1554.2557340406202,1354.396428314094,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,1198.923217315281,inf,inf,inf,inf,inf,inf,inf,inf,inf
1490.117019476026,inf,inf,inf,inf,inf,878.8368454985899,inf,inf,inf,inf,inf,inf,1616.7030835214155,1079.5080901038068,inf,1006.7316185995053,1388.6168401026462,inf,inf,inf,inf,inf,inf,inf,1275.934898898864,inf,inf,inf,inf,1094.9640178170825,inf,inf,906.0325670834134,inf,inf,inf,inf,0.0,1248.293768887731,inf,inf,inf,inf,1290.655945258622,1268.54000166095,inf,inf,902.4197043434148,1406.6689608867625
1278.7337868671689,inf,inf,inf,inf,inf,1540.7718539001191,inf,1204.909685527797,1658.393441770995,inf,inf,inf,inf,1232.5068476331671,inf,1140.3899164381933,1016.3159694544561,inf,inf,inf,inf,inf,1515.9808822969678,inf,1585.6355942063014,inf,inf,inf,inf,1106.5445524116496,inf,inf,833.8931009279346,1675.9234427096842,inf,inf,inf,1248.293768887731,0.0,inf,inf,inf,inf,1065.5485645063152,1695.1133014069446,inf,inf,1064.363623582983,inf
1435.973154761737,inf,inf,inf,inf,1697.3893502978678,inf,inf,1509.7463076567844,inf,inf,inf,inf,inf,1694.7797077555133,inf,inf,inf,1270.0023912090285,inf,inf,inf,inf,inf,inf,inf,1648.3919669269958,inf,inf,1280.8526679808338,inf,inf,inf,inf,inf,inf,inf,1198.923217315281,inf,inf,0.0,inf,inf,inf,inf,inf,inf,1322.9798563628906,inf,inf
1447.6190302483708,inf,1177.6012366435323,1194.198002770291,inf,1210.3873372937012,inf,inf,inf,inf,inf,inf,inf,1049.048924676607,inf,1188.5935459904965,inf,inf,inf,inf,1294.4267714375576,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1504.0070360077905,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1482.1894976024269,inf,inf,inf,inf,inf,inf,inf,1162.323681115902,inf,inf,inf,inf,inf,inf,inf,inf,1256.5706132033308,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf
1564.6985250360538,inf,1047.8043737132436,1250.6689614849288,inf,1669.4757226326628,1215.5701390678178,inf,inf,inf,inf,inf,inf,1533.544060671347,inf,inf,inf,inf,inf,inf,1111.6079872468015,inf,inf,inf,inf,inf,inf,inf,1275.1189063691963,inf,inf,inf,inf,852.5495215005433,1092.7815270682318,1171.251877791527,1315.7818128583606,inf,inf,inf,inf,inf,inf,0.0,1642.1727797722504,inf,inf,inf,inf,1574.6307944751113
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1673.7721133738787,inf,inf,inf,1345.9791285228914,inf,1388.1866776236345,inf,inf,1698.6769064451332,1119.5397927243569,inf,1275.8842743866471,1009.9717705799263,inf,inf,inf,inf,inf,inf,1415.5333481497764,inf,inf,inf,inf,inf,inf,inf,1290.655945258622,1065.5485645063152,inf,inf,inf,1642.1727797722504,0.0,inf,inf,inf,inf,inf
inf,inf,inf,1148.8900258193266,inf,1583.3706846816913,inf,inf,754.1626079820142,inf,inf,inf,inf,inf,inf,inf,inf,914.9471382796563,inf,inf,inf,inf,1494.4934871578548,inf,inf,inf,inf,inf,inf,inf,inf,1597.2725398164646,inf,inf,inf,1167.0842158004316,969.5171455911329,inf,1268.54000166095,1695.1133014069446,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf
inf,inf,inf,inf,inf,inf,inf,1405.3494500496843,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1489.4585629287035,inf,inf,inf,inf,inf,inf,946.7364579027932,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf
1079.8876909563621,inf,inf,inf,inf,1391.6172735805212,inf,inf,1352.2072593554885,inf,inf,inf,inf,inf,inf,inf,inf,inf,1018.3011140997239,inf,inf,inf,inf,1340.987671692406,inf,inf,1287.2294366580709,inf,inf,inf,1583.7164746656993,inf,inf,inf,inf,inf,inf,inf,inf,inf,1322.9798563628906,inf,inf,inf,inf,inf,inf,0.0,inf,inf
inf,inf,1198.997653170692,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,944.5238736297658,1527.1443949027591,inf,1568.2196741521846,inf,inf,inf,inf,893.7446587448596,inf,inf,inf,1265.3491907941343,inf,inf,inf,902.4197043434148,1064.363623582983,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf
inf,inf,inf,inf,1252.0578609886395,1441.8232393640908,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1407.8742740299535,inf,inf,inf,1294.6223999222705,inf,inf,inf,inf,inf,inf,inf,1545.7281829243107,1113.201733399906,inf,inf,inf,inf,inf,inf,1406.6689608867625,inf,inf,inf,inf,1574.6307944751113,inf,inf,inf,inf,inf,0.0
