Satellite 1,Satellite 2,Distance
COSMOS,SICH,3957.062543006125
COSMOS,RADARSAT,3967.653643151567
COSMOS,DUMMY,6471.95618177994
COSMOS,GLOBALSTAR,2633.022757169769
COSMOS,ORBCOMM,11838.456355585697
COSMOS,GLOBALSTAR,11185.80281926049
COSMOS,CORIOLIS,8067.862657081425
COSMOS,SAUDISAT,13451.153528607249
COSMOS,APRIZESAT,2535.2684739375445
COSMOS,IRIDIUM,5287.641516023068
COSMOS,STARLINK-1225,7742.823398704173
COSMOS,STARLINK-1454,7549.666233427205
COSMOS,STARLINK-1579,8773.875753914623
COSMOS,STARLINK-1621,1520.7754361306695
COSMOS,GNOMES-1,6007.196008174622
COSMOS,STARLINK-1871,1791.9306517205607
COSMOS,STARLINK-2094,8160.0892601222595
COSMOS,STARLINK-1669,7763.900774739205
COSMOS,ONEWEB-0177,4134.209402980581
COSMOS,SHIYAN,12192.481713727015
COSMOS,STARLINK-2524,8693.647223801636
COSMOS,STARLINK-2512,8201.025367269112
COSMOS,STARLINK-2029,8678.447336033354
COSMOS,STARLINK-2581,1298.1668692074088
COSMOS,STARLINK-2227,8572.979769585232
COSMOS,STARLINK-2228,8911.848210096256
COSMOS,ONEWEB-0352,4899.013732404174
COSMOS,STARLINK-3776,8690.391594955483
COSMOS,STARLINK-3771,8765.875263597134
COSMOS,STARLINK-3750,8112.445192426365
COSMOS,STARLINK-3883,6040.235659448657
COSMOS,SHERPA-AC1,12709.038556421949
COSMOS,STARLINK-4256,8497.809391738758
COSMOS,STARLINK-4263,8661.556564938353
COSMOS,STARLINK-4543,8639.804182489872
COSMOS,STARLINK-4475,7164.595890604952
COSMOS,STARLINK-4561,7246.150991942377
COSMOS,STARLINK-4760,1457.071101613456
COSMOS,STARLINK-4777,1476.0851980969574
COSMOS,ONEWEB-0503,4795.795514311688
COSMOS,ONEWEB-0518,5034.525546132307
COSMOS,ONEWEB-0522,4832.813371698603
COSMOS,STARLINK-5815,13520.758032406362
COSMOS,ONEWEB-0658,5027.602329160615
COSMOS,GLOBAL-5,7275.833175199046
COSMOS,ONEWEB-0575,3890.6357891900107
COSMOS,STARLINK-30107,13188.56739980949
COSMOS,STARLINK-30086,13643.120429761066
COSMOS,STARLINK-5554,6455.418831378107
COSMOS,STARLINK-5356,13136.533871513957
COSMOS,STARLINK-5349,13007.549023479492
COSMOS,STARLINK-6049,12838.838159586101
COSMOS,STARLINK-5973,10201.278847012829
COSMOS,STARLINK-5960,10487.676320602104
COSMOS,GREGOIRE,4948.241427256502
COSMOS,STARLINK-30351,12299.931912519422
COSMOS,STARLINK-30308,13427.350838210481
COSMOS,SKYKRAFT-3D,4507.429969532557
COSMOS,STARLINK-30927,7322.4985314264495
COSMOS,STARLINK-31000,10218.294366372693
COSMOS,STARLINK-31075,13180.976737203013
COSMOS,STARLINK-31071,10413.85960489064
COSMOS,STARLINK-31135,7339.280696287767
COSMOS,STARLINK-31327,12720.316650237917
COSMOS,STARLINK-31683,10282.261761291216
COSMOS,STARLINK-31697,11060.756168817194
COSMOS,STARLINK-31841,12847.240960362567
COSMOS,STARLINK-31995,8195.064412633285
COSMOS,STARLINK-11169,1830.43658284639
COSMOS,STARLINK-32035,8229.845680926674
COSMOS,STARLINK-31846,7948.085392900512
COSMOS,STARLINK-32138,8442.73679901635
COSMOS,STARLINK-32010,7995.497381408683
COSMOS,STARLINK-32150,8539.302564806141
COSMOS,STARLINK-32143,8569.71178965953
COSMOS,STARLINK-32124,8650.03362100843
COSMOS,STARLINK-32151,7969.295176889555
COSMOS,STARLINK-32289,1895.5318674178282
COSMOS,STARLINK-11156,7925.872094703584
COSMOS,STARLINK-32389,6898.464732667731
