Satellite 1,Satellite 2,Distance
COSMOS,METEOR,12897.393799102607
COSMOS,IRIDIUM,1858.481543209945
COSMOS,STARLINK-3060,13717.584483744298
COSMOS,STARLINK-3709,2273.387062727751
COSMOS,STARLINK-3534,2312.7494529690944
COSMOS,STARLINK-32016,2504.4200774905967
COSMOS,STARLINK-11243,2704.50810088463
COSMOS,STARLINK-33896,11909.360941478883
COSMOS,STARLINK-34136,2231.339061662066
COSMOS,STARLINK-33926,2338.031225015546
COSMOS,STARLINK-34241,6553.83240925681
COSMOS,METEOR,2848.290680269504
COSMOS,IRIDIUM,14088.05185477557
COSMOS,STARLINK-3060,5549.031189559421
COSMOS,STARLINK-3709,13221.498282252236
COSMOS,STARLINK-3534,13082.622793068975
COSMOS,STARLINK-32016,13206.150758279333
COSMOS,STARLINK-11243,12963.574009004773
COSMOS,STARLINK-33896,4814.886974212745
COSMOS,STARLINK-34136,13236.580958785662
COSMOS,STARLINK-33926,14071.927889404868
COSMOS,STARLINK-34241,13035.440579637478
METEOR,COSMOS,12897.393799102607
METEOR,COSMOS,2848.290680269504
METEOR,IRIDIUM,12339.952663240669
METEOR,STARLINK-3060,7417.517255886362
METEOR,STARLINK-3709,11797.821244625244
METEOR,STARLINK-3534,11621.939656539254
METEOR,STARLINK-32016,11765.113315984487
METEOR,STARLINK-11243,11530.218909050875
METEOR,STARLINK-33896,5957.821801605442
METEOR,STARLINK-34136,11839.97647238087
METEOR,STARLINK-33926,12489.740410182705
METEOR,STARLINK-34241,11401.309403483587
IRIDIUM,COSMOS,1858.481543209945
IRIDIUM,COSMOS,14088.05185477557
IRIDIUM,METEOR,12339.952663240669
IRIDIUM,STARLINK-3060,13805.336373898308
IRIDIUM,STARLINK-3709,3669.4247437373356
IRIDIUM,STARLINK-3534,3631.6771710963685
IRIDIUM,STARLINK-32016,3907.203659656403
IRIDIUM,STARLINK-11243,4026.5691827326527
IRIDIUM,STARLINK-33896,11925.918874102952
IRIDIUM,STARLINK-34136,3631.199632064764
IRIDIUM,STARLINK-33926,1139.178176295775
IRIDIUM,STARLINK-34241,4825.126858917199
STARLINK-3060,COSMOS,13717.584483744298
STARLINK-3060,COSMOS,5549.031189559421
STARLINK-3060,METEOR,7417.517255886362
STARLINK-3060,IRIDIUM,13805.336373898308
STARLINK-3060,STARLINK-3709,12102.324624168841
STARLINK-3060,STARLINK-3534,12059.917221247977
STARLINK-3060,STARLINK-32016,12119.803203851196
STARLINK-3060,STARLINK-11243,11892.88481364321
STARLINK-3060,STARLINK-33896,2098.42821436063
STARLINK-3060,STARLINK-34136,12061.751492607895
STARLINK-3060,STARLINK-33926,13524.171946655842
STARLINK-3060,STARLINK-34241,13570.29269101388
STARLINK-3709,COSMOS,2273.387062727751
STARLINK-3709,COSMOS,13221.498282252236
STARLINK-3709,METEOR,11797.821244625244
STARLINK-3709,IRIDIUM,3669.4247437373356
STARLINK-3709,STARLINK-3060,12102.324624168841
STARLINK-3709,STARLINK-3534,251.97557272913573
STARLINK-3709,STARLINK-32016,347.55706029885
STARLINK-3709,STARLINK-11243,508.6234913690956
STARLINK-3709,STARLINK-33896,10339.952374284743
STARLINK-3709,STARLINK-34136,198.59055418621963
STARLINK-3709,STARLINK-33926,4026.2815607695147
STARLINK-3709,STARLINK-34241,7785.340301570299
STARLINK-3534,COSMOS,2312.7494529690944
STARLINK-3534,COSMOS,13082.622793068975
STARLINK-3534,METEOR,11621.939656539254
STARLINK-3534,IRIDIUM,3631.6771710963685
STARLINK-3534,STARLINK-3060,12059.917221247977
STARLINK-3534,STARLINK-3709,251.97557272913573
STARLINK-3534,STARLINK-32016,319.6074011932858
STARLINK-3534,STARLINK-11243,407.2684247658838
STARLINK-3534,STARLINK-33896,10274.420787116485
STARLINK-3534,STARLINK-34136,423.0678342914622
STARLINK-3534,STARLINK-33926,4039.8555647401313
STARLINK-3534,STARLINK-34241,7726.7491817201935
STARLINK-32016,COSMOS,2504.4200774905967
STARLINK-32016,COSMOS,13206.150758279333
STARLINK-32016,METEOR,11765.113315984487
STARLINK-32016,IRIDIUM,3907.203659656403
STARLINK-32016,STARLINK-3060,12119.803203851196
STARLINK-32016,STARLINK-3709,347.55706029885
STARLINK-32016,STARLINK-3534,319.6074011932858
STARLINK-32016,STARLINK-11243,262.5084918601949
STARLINK-32016,STARLINK-33896,10352.836559025174
STARLINK-32016,STARLINK-34136,530.3175968411063
STARLINK-32016,STARLINK-33926,4322.718612305645
STARLINK-32016,STARLINK-34241,8045.278048341468
STARLINK-11243,COSMOS,2704.50810088463
STARLINK-11243,COSMOS,12963.574009004773
STARLINK-11243,METEOR,11530.218909050875
STARLINK-11243,IRIDIUM,4026.5691827326527
STARLINK-11243,STARLINK-3060,11892.88481364321
STARLINK-11243,STARLINK-3709,508.6234913690956
STARLINK-11243,STARLINK-3534,407.2684247658838
STARLINK-11243,STARLINK-32016,262.5084918601949
STARLINK-11243,STARLINK-33896,10119.476882895106
STARLINK-11243,STARLINK-34136,669.4271557495653
STARLINK-11243,STARLINK-33926,4438.079055290088
STARLINK-11243,STARLINK-34241,8061.971753439947
STARLINK-33896,COSMOS,11909.360941478883
STARLINK-33896,COSMOS,4814.886974212745
STARLINK-33896,METEOR,5957.821801605442
STARLINK-33896,IRIDIUM,11925.918874102952
STARLINK-33896,STARLINK-3060,2098.42821436063
STARLINK-33896,STARLINK-3709,10339.952374284743
STARLINK-33896,STARLINK-3534,10274.420787116485
STARLINK-33896,STARLINK-32016,10352.836559025174
STARLINK-33896,STARLINK-11243,10119.476882895106
STARLINK-33896,STARLINK-34136,10311.484235144742
STARLINK-33896,STARLINK-33926,11719.594047065622
STARLINK-33896,STARLINK-34241,11792.578803244947
STARLINK-34136,COSMOS,2231.339061662066
STARLINK-34136,COSMOS,13236.580958785662
STARLINK-34136,METEOR,11839.97647238087
STARLINK-34136,IRIDIUM,3631.199632064764
STARLINK-34136,STARLINK-3060,12061.751492607895
STARLINK-34136,STARLINK-3709,198.59055418621963
STARLINK-34136,STARLINK-3534,423.0678342914622
STARLINK-34136,STARLINK-32016,530.3175968411063
STARLINK-34136,STARLINK-11243,669.4271557495653
STARLINK-34136,STARLINK-33896,10311.484235144742
STARLINK-34136,STARLINK-33926,3935.2876582974104
STARLINK-34136,STARLINK-34241,7714.831526832487
STARLINK-33926,COSMOS,2338.031225015546
STARLINK-33926,COSMOS,14071.927889404868
STARLINK-33926,METEOR,12489.740410182705
STARLINK-33926,IRIDIUM,1139.178176295775
STARLINK-33926,STARLINK-3060,13524.171946655842
STARLINK-33926,STARLINK-3709,4026.2815607695147
STARLINK-33926,STARLINK-3534,4039.8555647401313
STARLINK-33926,STARLINK-32016,4322.718612305645
STARLINK-33926,STARLINK-11243,4438.079055290088
STARLINK-33926,STARLINK-33896,11719.594047065622
STARLINK-33926,STARLINK-34136,3935.2876582974104
STARLINK-33926,STARLINK-34241,4357.112412537123
STARLINK-34241,COSMOS,6553.83240925681
STARLINK-34241,COSMOS,13035.440579637478
STARLINK-34241,METEOR,11401.309403483587
STARLINK-34241,IRIDIUM,4825.126858917199
STARLINK-34241,STARLINK-3060,13570.29269101388
