Satellite 1,Satellite 2,Distance
COSMOS,METEOR,4813.507929096123
COSMOS,GLOBALSTAR,12728.245832421699
COSMOS,GP-B,4815.60970526964
COSMOS,ONEWEB-0046,4784.923364083698
COSMOS,STARLINK-2407,4981.3276980614
COSMOS,STARLINK-3297,5024.782819254322
COSMOS,STARLINK-3282,4358.373946690958
COSMOS,STARLINK-3914,5308.593001459408
COSMOS,STARLINK-4564,4946.516459773661
COSMOS,STARLINK-4651,4129.240866651109
COSMOS,STARLINK-4661,4619.350588490056
COSMOS,STARLINK-4748,4808.23306569644
COSMOS,ONEWEB-0716,4812.757824020119
COSMOS,STARLINK-5317,11469.755484888901
COSMOS,STARLINK-5813,12026.153425047907
COSMOS,ONEWEB-0663,5681.855481405252
COSMOS,ONEWEB-0667,4927.740686823598
COSMOS,STARLINK-30831,4936.915479412761
COSMOS,STARLINK-30779,4491.054501711424
COSMOS,STARLINK-31246,4201.726884918927
COSMOS,STARLINK-32254,5069.917316650117
COSMOS,STARLINK-32242,4417.404102284363
COSMOS,STARLINK-32643,10696.48742684078
COSMOS,STARLINK-33596,4918.706565888501
COSMOS,STARLINK-11566,11040.430864484346
COSMOS,STARLINK-11636,10505.791895788432
COSMOS,STARLINK-33817,10558.448903837543
COSMOS,STARLINK-33999,11006.422936100951
COSMOS,METEOR,6497.028723927314
COSMOS,GLOBALSTAR,8847.564355502318
COSMOS,GP-B,6315.559360920246
COSMOS,ONEWEB-0046,6822.8082524816755
COSMOS,STARLINK-2407,6217.470149152259
COSMOS,STARLINK-3297,6238.580134561407
COSMOS,STARLINK-3282,5829.616351540019
COSMOS,STARLINK-3914,5807.309862109028
COSMOS,STARLINK-4564,5512.16566499631
COSMOS,STARLINK-4651,5707.442879284417
COSMOS,STARLINK-4661,5982.532698830245
COSMOS,STARLINK-4748,6083.593112423651
COSMOS,ONEWEB-0716,6819.675734635785
COSMOS,STARLINK-5317,7852.15959888332
COSMOS,STARLINK-5813,8123.914246954877
COSMOS,ONEWEB-0663,7031.186142150275
COSMOS,ONEWEB-0667,6786.857249963803
COSMOS,STARLINK-30831,6098.240383343235
COSMOS,STARLINK-30779,5861.430723831974
COSMOS,STARLINK-31246,5552.026599249121
COSMOS,STARLINK-32254,6043.968247736823
COSMOS,STARLINK-32242,5718.488147517259
COSMOS,STARLINK-32643,7074.100867917262
COSMOS,STARLINK-33596,5393.863460844596
COSMOS,STARLINK-11566,7157.27742629008
COSMOS,STARLINK-11636,6625.858462864045
COSMOS,STARLINK-33817,7515.040546945813
COSMOS,STARLINK-33999,7103.244247411803
COSMOS,METEOR,8359.465229060339
COSMOS,GLOBALSTAR,12583.608453993409
COSMOS,GP-B,8729.161828807964
COSMOS,ONEWEB-0046,8560.23617064065
COSMOS,STARLINK-2407,7797.763082151826
COSMOS,STARLINK-3297,7856.651244026984
COSMOS,STARLINK-3282,7305.521880177777
COSMOS,STARLINK-3914,8697.655364160544
COSMOS,STARLINK-4564,8405.291166807401
COSMOS,STARLINK-4651,7134.713932581213
COSMOS,STARLINK-4661,7531.343613156796
COSMOS,STARLINK-4748,7678.373163379395
COSMOS,ONEWEB-0716,8774.828281663764
COSMOS,STARLINK-5317,9890.834333088462
COSMOS,STARLINK-5813,11091.437112675241
COSMOS,ONEWEB-0663,9559.06832725454
COSMOS,ONEWEB-0667,8877.469011185984
COSMOS,STARLINK-30831,7813.602360017101
COSMOS,STARLINK-30779,7398.123773561677
COSMOS,STARLINK-31246,7307.967538794186
COSMOS,STARLINK-32254,7899.578264721335
COSMOS,STARLINK-32242,7432.671618779973
COSMOS,STARLINK-32643,9795.129424842638
COSMOS,STARLINK-33596,8464.969686680515
COSMOS,STARLINK-11566,10920.198757131062
COSMOS,STARLINK-11636,10091.13731662336
COSMOS,STARLINK-33817,9292.440839358556
COSMOS,STARLINK-33999,10833.903623920025
METEOR,COSMOS,4813.507929096123
METEOR,COSMOS,6497.028723927314
METEOR,COSMOS,8359.465229060339
METEOR,COSMOS,12275.63756435238
METEOR,GLOBALSTAR,13774.120173729272
METEOR,GP-B,3527.4691164987316
METEOR,ONEWEB-0046,956.6563789199661
METEOR,STARLINK-2407,1923.5762804309556
METEOR,STARLINK-3297,1891.942956643497
METEOR,STARLINK-3282,1728.1737498616847
METEOR,STARLINK-3914,5636.285833288356
METEOR,STARLINK-4564,5193.358486972266
METEOR,STARLINK-4651,1702.366251156702
METEOR,STARLINK-4661,1735.8746398441117
METEOR,STARLINK-4748,1805.5561511800274
