Satellite 1,Satellite 2,Distance
SSD,USA,4485.192037650531
SSD,CANX-1,1587.7171640442318
SSD,GLAST,7661.042768589577
SSD,RE,11105.568396606757
SSD,YAOGAN,3021.7152441657627
SSD,AEROCUBE,10025.00097601338
SSD,STARLINK-2031,5945.755259263901
SSD,ONEWEB-0218,3997.125511494259
SSD,STARLINK-2497,3074.422087954273
SSD,ONEWEB-0415,3523.333740263956
SSD,STARLINK-3801,983.9571421225656
SSD,STARLINK-3894,5960.59822279003
SSD,ONEWEB-0505,4960.167317029312
SSD,ONEWEB-0526,3897.083968389675
SSD,ONEWEB-0529,4087.8552284584835
SSD,STARLINK-5493,9751.055091513621
SSD,STARLINK-5652,9795.021214281263
SSD,ONEWEB-0646,3875.675059294826
SSD,STARLINK-5968,10333.90150770978
SSD,STARLINK-5941,10237.13882386047
SSD,STARLINK-6238,10764.561019291019
SSD,ION,10263.125926553485
SSD,STARLINK-6150,10023.572062634092
SSD,STARLINK-30344,11594.46368094645
SSD,STARLINK-30362,11689.394475214842
SSD,STARLINK-30432,9901.938337416806
SSD,STARLINK-30441,9890.23522108965
SSD,STARLINK-30895,9903.144235844227
SSD,STARLINK-30900,10330.283671562333
SSD,STARLINK-31088,11568.629815321112
SSD,STARLINK-31082,11485.78922794438
SSD,STARLINK-31117,4397.031743128733
SSD,STARLINK-31586,968.5703618995268
SSD,STARLINK-31604,843.3839560001834
SSD,STARLINK-31433,11971.343185226022
SSD,STARLINK-31655,2445.5128598389156
SSD,STARLINK-31489,10571.786665645814
SSD,STARLINK-31464,10100.471587908236
SSD,STARLINK-31649,3071.077750364225
SSD,STARLINK-32261,2232.8821504795583
SSD,STARLINK-32349,1110.0297685453513
SSD,STARLINK-32415,9839.466442184266
SSD,STARLINK-32456,10724.468776550306
SSD,STARLINK-11426,1109.7697685703895
SSD,STARLINK-11406,11405.215339703447
SSD,STARLINK-32907,11530.559438935587
SSD,STARLINK-33837,9104.114275480963
SSD,STARLINK-11685,1452.4119088792918
USA,SSD,4485.192037650531
USA,CANX-1,4318.875538112657
USA,GLAST,8051.853304119431
USA,RE,13261.742055564348
USA,YAOGAN,7261.929474256759
USA,AEROCUBE,10410.977229078606
USA,STARLINK-2031,4624.755101845859
USA,ONEWEB-0218,2754.9269995153927
USA,STARLINK-2497,4793.785442340452
USA,ONEWEB-0415,2083.490715716613
USA,STARLINK-3801,3802.068911178431
USA,STARLINK-3894,4587.254762482747
USA,ONEWEB-0505,2469.901802543682
USA,ONEWEB-0526,2814.8883320112295
USA,ONEWEB-0529,2798.192578593158
USA,STARLINK-5493,11848.7144858477
USA,STARLINK-5652,12142.958215996285
USA,ONEWEB-0646,2792.3659795142958
USA,STARLINK-5968,11613.229431556945
USA,STARLINK-5941,11587.789138963504
USA,STARLINK-6238,12213.097880351383
USA,ION,9280.886940818455
USA,STARLINK-6150,12305.25314034388
USA,STARLINK-30344,12387.851900138796
USA,STARLINK-30362,12616.944977147616
USA,STARLINK-30432,11928.163605872214
USA,STARLINK-30441,12387.347357251872
USA,STARLINK-30895,11086.330625899185
USA,STARLINK-30900,11492.36717169055
USA,STARLINK-31088,12381.065472560947
USA,STARLINK-31082,12588.833344608442
USA,STARLINK-31117,3559.9860276996947
USA,STARLINK-31586,4776.82466463875
USA,STARLINK-31604,4495.917677845877
USA,STARLINK-31433,13256.163498418258
USA,STARLINK-31655,4804.8169874333935
USA,STARLINK-31489,12105.474597006276
USA,STARLINK-31464,12432.95156661896
USA,STARLINK-31649,2473.220346482966
USA,STARLINK-32261,4197.837316277162
USA,STARLINK-32349,3480.9494746792716
USA,STARLINK-32415,12417.680918568658
USA,STARLINK-32456,11184.129822719096
USA,STARLINK-11426,3462.7362787426987
USA,STARLINK-11406,12239.531271252643
USA,STARLINK-32907,13308.341083985024
USA,STARLINK-33837,11587.364700881628
USA,STARLINK-11685,5623.14087008241
CANX-1,SSD,1587.7171640442318
CANX-1,USA,4318.875538112657
CANX-1,GLAST,7199.019410733923
CANX-1,RE,12203.38064367416
CANX-1,YAOGAN,4266.363415023993
CANX-1,AEROCUBE,10243.269162066832
CANX-1,STARLINK-2031,5149.882595571568
CANX-1,ONEWEB-0218,2878.7896080295995
CANX-1,STARLINK-2497,2046.6374758500442
CANX-1,ONEWEB-0415,2785.600519337323
CANX-1,STARLINK-3801,931.998828975996
CANX-1,STARLINK-3894,5174.287332909892
CANX-1,ONEWEB-0505,4052.0564419449383
CANX-1,ONEWEB-0526,2758.7631302467435
CANX-1,ONEWEB-0529,2960.900711441928
CANX-1,STARLINK-5493,10810.068425061223
CANX-1,STARLINK-5652,10819.206122946971
CANX-1,ONEWEB-0646,2745.062831215813
CANX-1,STARLINK-5968,11733.482159853736
CANX-1,STARLINK-5941,11620.29728859842
CANX-1,STARLINK-6238,11238.268523038574
CANX-1,ION,10695.729753012263
CANX-1,STARLINK-6150,10910.599811775795
CANX-1,STARLINK-30344,12163.137843767277
CANX-1,STARLINK-30362,12222.831578793124
CANX-1,STARLINK-30432,10867.04349987858
CANX-1,STARLINK-30441,10861.822515408388
CANX-1,STARLINK-30895,11325.480467412099
CANX-1,STARLINK-30900,11693.469332578756
CANX-1,STARLINK-31088,12132.828002684288
CANX-1,STARLINK-31082,12041.916158080907
CANX-1,STARLINK-31117,3770.327601536049
CANX-1,STARLINK-31586,862.1115473327095
CANX-1,STARLINK-31604,2384.4383669309727
CANX-1,STARLINK-31433,12393.521716234767
CANX-1,STARLINK-31655,1428.828324457858
CANX-1,STARLINK-31489,11294.261805721282
CANX-1,STARLINK-31464,10957.352440507964
CANX-1,STARLINK-31649,3713.9058494452115
CANX-1,STARLINK-32261,1299.8298757853754
CANX-1,STARLINK-32349,1276.6259654471307
CANX-1,STARLINK-32415,10824.719328378415
CANX-1,STARLINK-32456,11117.946843274438
CANX-1,STARLINK-11426,1445.669948126564
CANX-1,STARLINK-11406,11965.29863745676
CANX-1,STARLINK-32907,12660.144242186185
CANX-1,STARLINK-33837,10414.128076185441
CANX-1,STARLINK-11685,2849.0651262686647
GLAST,SSD,7661.042768589577
GLAST,USA,8051.853304119431
GLAST,CANX-1,7199.019410733923
GLAST,RE,10570.07410758186
GLAST,YAOGAN,8653.255444472268
GLAST,AEROCUBE,4633.732435191578
GLAST,STARLINK-2031,3968.681655591387
GLAST,ONEWEB-0218,7124.852890061616
GLAST,STARLINK-2497,5244.816082682542
GLAST,ONEWEB-0415,7963.208138497127
GLAST,STARLINK-3801,7265.91027478188
GLAST,STARLINK-3894,4007.9179618395256
GLAST,ONEWEB-0505,6644.74807735109
GLAST,ONEWEB-0526,7144.576019368028
GLAST,ONEWEB-0529,6989.347812768535
GLAST,STARLINK-5493,9236.023226670637
GLAST,STARLINK-5652,9233.752136821138
GLAST,ONEWEB-0646,7171.909972585226
GLAST,STARLINK-5968,12108.830626875584
GLAST,STARLINK-5941,11853.011546652313
GLAST,STARLINK-6238,6614.885827574597
GLAST,ION,6865.098708769394
GLAST,STARLINK-6150,8617.437598087316
GLAST,STARLINK-30344,7560.556917139743
GLAST,STARLINK-30362,7466.670401013072
GLAST,STARLINK-30432,8766.914407052824
GLAST,STARLINK-30441,9148.514268535971
GLAST,STARLINK-30895,12057.050017101034
GLAST,STARLINK-30900,11801.637046847367
GLAST,STARLINK-31088,7516.978470036515
