Satellite 1,Satellite 2,Distance
SOLRAD,A-1,6105.917608171678
SOLRAD,GGSE,5751.057183392982
SOLRAD,COSMOS,6647.43900869824
SOLRAD,COSMOS,4677.936122590235
SOLRAD,COSMOS,11166.26298533454
SOLRAD,COSMOS,6706.287228410548
SOLRAD,COSMOS,6714.720069515225
SOLRAD,COSMOS,6282.228929802943
SOLRAD,COSMOS,9174.757623979818
SOLRAD,OSCAR,5564.308739743127
SOLRAD,TSIKADA,11337.168519277233
SOLRAD,DMSP,10552.365836877569
SOLRAD,IRS,5540.014594026074
SOLRAD,COSMOS,11287.364143092056
SOLRAD,IRIDIUM,10895.514349259964
SOLRAD,COSMOS,6265.356333527969
SOLRAD,GLOBALSTAR,5558.604185129362
SOLRAD,GALEX,7023.092508191758
SOLRAD,ALOS,9696.504325720081
SOLRAD,SAUDICOMSAT,5468.721825931135
SOLRAD,CP3,10507.79956573839
SOLRAD,CUBEBUG,9168.74996422197
SOLRAD,BRITE,7948.002542839633
SOLRAD,PATHFINDER,5813.783260973597
SOLRAD,PROMETHEUS,8170.809842774441
SOLRAD,STARLINK-1549,11492.026934098649
SOLRAD,STARLINK-2096,10552.479792485963
SOLRAD,STARLINK-2273,9357.127272084046
SOLRAD,ONEWEB-0150,11027.52728047947
SOLRAD,ONEWEB-0107,10934.693091441242
SOLRAD,ONEWEB-0169,11127.586627894892
SOLRAD,STARLINK-2469,11106.20364199814
SOLRAD,ONEWEB-0165,11227.827971072722
SOLRAD,STARLINK-2509,11649.134490352351
SOLRAD,STARLINK-2461,8500.628252112483
SOLRAD,ONEWEB-0336,11197.050236755924
SOLRAD,STARLINK-3117,8988.716899720317
SOLRAD,STARLINK-3185,9118.812123770336
SOLRAD,STARLINK-3507,9193.427486761502
SOLRAD,STARLINK-3872,11305.954849210239
SOLRAD,STARLINK-3908,11115.15053828582
SOLRAD,STARLINK-4134,9092.692648984608
SOLRAD,STARLINK-4558,11688.492630005381
SOLRAD,YAOGAN-35,7121.409115041152
SOLRAD,STARLINK-4053,10935.875921793082
SOLRAD,STARLINK-4118,10879.349786424025
SOLRAD,STARLINK-4477,10465.101357323507
SOLRAD,STARLINK-4759,9075.171229329251
SOLRAD,STARLINK-4649,9005.615612522874
SOLRAD,STARLINK-4753,8959.968657699299
SOLRAD,STARLINK-5134,8852.424767355562
SOLRAD,ONEWEB-0497,11275.085217583513
SOLRAD,ONEWEB-0502,11434.787029332654
SOLRAD,ONEWEB-0516,11275.337054662976
SOLRAD,STARLINK-5341,5086.558683505806
SOLRAD,STARLINK-5633,5386.172026979925
SOLRAD,STARLINK-5303,7148.668902846621
SOLRAD,ONEWEB-0657,10706.916107074872
SOLRAD,STARLINK-5883,7155.612142451526
SOLRAD,STARLINK-5903,4199.24421639133
SOLRAD,STARLINK-5901,4692.700951413197
SOLRAD,STARLINK-5789,4087.7464379136363
SOLRAD,STARLINK-6302,8632.030381679968
SOLRAD,STARLINK-5763,8405.836418776811
SOLRAD,STARLINK-5335,8444.066905356394
SOLRAD,STARLINK-6252,7607.112728653691
SOLRAD,STARLINK-5951,4864.56735448492
SOLRAD,STARLINK-5952,4051.6698371444295
SOLRAD,BLACKJACK,9984.294973931397
SOLRAD,STARLINK-30210,11732.930893294177
SOLRAD,STARLINK-30459,9177.533054756148
SOLRAD,STARLINK-30540,4534.826183359453
SOLRAD,STARLINK-30875,6436.84100506379
SOLRAD,STARLINK-30952,4265.005894296696
SOLRAD,STARLINK-30925,4111.720538152837
SOLRAD,STARLINK-30965,4229.145863893928
SOLRAD,STARLINK-31032,11580.705504167865
SOLRAD,STARLINK-31037,11517.008113275506
SOLRAD,STARLINK-31041,11475.287822424161
SOLRAD,STARLINK-31096,8925.911040822539
SOLRAD,STARLINK-30857,8191.563814486842
SOLRAD,STARLINK-31156,8036.459988521598
SOLRAD,STARLINK-31184,8405.40940732469
SOLRAD,STARLINK-31213,4073.4709339775063
SOLRAD,STARLINK-31470,6259.684561339494
SOLRAD,STARLINK-31701,10128.259805861679
SOLRAD,STARLINK-31739,11327.97618772161
SOLRAD,STARLINK-31979,10721.155766819691
SOLRAD,STARLINK-11165,8581.508761062198
SOLRAD,STARLINK-31840,11304.23288809906
SOLRAD,STARLINK-32205,11454.139882986732
SOLRAD,STARLINK-32155,11604.629029049163
SOLRAD,STARLINK-32114,11498.830887062444
SOLRAD,STARLINK-11238,11096.295475723568
SOLRAD,STARLINK-11240,11516.514032040897
SOLRAD,STARLINK-11268,10337.18390401084
SOLRAD,STARLINK-32406,11198.675746353989
SOLRAD,STARLINK-32411,10510.88755894003
SOLRAD,STARLINK-11375,11033.43706529583
SOLRAD,STARLINK-32416,11411.929342869087
SOLRAD,STARLINK-32455,9123.900201951054
SOLRAD,STARLINK-32355,8875.961869461964
SOLRAD,STARLINK-32405,8749.251827067397
SOLRAD,STARLINK-32569,6197.998706172857
SOLRAD,STARLINK-32525,8544.676324330372
SOLRAD,STARLINK-32490,9024.194066414797
SOLRAD,STARLINK-11519,6093.756040311077
SOLRAD,STARLINK-11530,6631.623703972094
SOLRAD,STARLINK-32800,8832.247373317849
SOLRAD,STARLINK-32871,8687.542700355763
SOLRAD,STARLINK-32920,9069.557102966692
SOLRAD,STARLINK-32912,5379.148851997603
SOLRAD,STARLINK-32947,4892.941294348164
SOLRAD,STARLINK-33676,6371.415166481123
SOLRAD,STARLINK-33864,5195.572194084891
SOLRAD,STARLINK-33859,4576.002006649278
A-1,SOLRAD,6105.917608171678
A-1,GGSE,7613.08270264552
A-1,COSMOS,8518.758041850864
A-1,COSMOS,3133.381588275059
A-1,COSMOS,9825.346764662445
A-1,COSMOS,9418.697084240332
A-1,COSMOS,10957.302111813908
A-1,COSMOS,10466.610433129727
A-1,COSMOS,9513.879462142788
A-1,OSCAR,1994.9155093420832
A-1,TSIKADA,11301.758787727753
A-1,DMSP,10674.864469656748
A-1,IRS,9990.303481537516
A-1,COSMOS,10756.21367004024
A-1,IRIDIUM,10784.382111281924
A-1,COSMOS,8296.399876179059
A-1,GLOBALSTAR,2693.851377737176
A-1,GALEX,3721.987054782908
A-1,ALOS,10289.874372851227
A-1,SAUDICOMSAT,7693.885810246653
A-1,CP3,9827.01677896926
A-1,CUBEBUG,7451.250262078056
A-1,BRITE,11961.919114346687
A-1,PATHFINDER,10242.22425592371
A-1,PROMETHEUS,12546.894073995061
A-1,STARLINK-1549,10673.25550600852
A-1,STARLINK-2096,9597.562589973739
A-1,STARLINK-2273,10952.19270694889
A-1,ONEWEB-0150,11063.313356362904
A-1,ONEWEB-0107,10957.852103690322
A-1,ONEWEB-0169,10894.718469436286
A-1,STARLINK-2469,9829.901790616912
A-1,ONEWEB-0165,11114.311312751239
A-1,STARLINK-2509,10639.43069240332
A-1,STARLINK-2461,8547.905050830906
A-1,ONEWEB-0336,10977.764906064791
A-1,STARLINK-3117,9336.46812895481
A-1,STARLINK-3185,10684.137996112637
A-1,STARLINK-3507,10743.318676037552
A-1,STARLINK-3872,10630.801583500062
A-1,STARLINK-3908,10504.780110407823
A-1,STARLINK-4134,8407.220703656238
A-1,STARLINK-4558,10609.842403614884
A-1,YAOGAN-35,8175.481801554183
A-1,STARLINK-4053,10167.08969998464
A-1,STARLINK-4118,10663.639498606764
A-1,STARLINK-4477,10001.969111762935
A-1,STARLINK-4759,10657.604960171931
A-1,STARLINK-4649,10473.658333099074
A-1,STARLINK-4753,10505.07448663767
A-1,STARLINK-5134,8831.314283240818
A-1,ONEWEB-0497,11031.32330064821
A-1,ONEWEB-0502,11313.474348069392
A-1,ONEWEB-0516,11029.515158934457
A-1,STARLINK-5341,9528.139625188347
A-1,STARLINK-5633,10403.186445153684
A-1,STARLINK-5303,10201.414010152801
A-1,ONEWEB-0657,11059.41588638018
A-1,STARLINK-5883,9909.633731105736
A-1,STARLINK-5903,10241.935250008948
A-1,STARLINK-5901,10516.322384317607
A-1,STARLINK-5789,10153.812067203182
A-1,STARLINK-6302,10705.285310329678
A-1,STARLINK-5763,9512.980366303349
A-1,STARLINK-5335,9358.942552156559
