Satellite 1,Satellite 2,Distance
ALOUETTE,COSMOS,14832.75890762515
ALOUETTE,COSMOS,2856.636023957732
ALOUETTE,USA,4572.291933007176
ALOUETTE,PCSAT,13853.09251708872
ALOUETTE,DEMETER,2478.0084289817
ALOUETTE,IRIDIUM,2599.4202811651794
ALOUETTE,IRIDIUM,1292.9907872410804
ALOUETTE,GLOBAL-4,8694.87789188424
ALOUETTE,STARLINK-1319,2171.8801268717634
ALOUETTE,ONEWEB-0092,3339.7680832019796
ALOUETTE,ONEWEB-0063,3529.260189457721
ALOUETTE,STARLINK-1475,12376.574443433487
ALOUETTE,KSM1-C,4601.448570592872
ALOUETTE,STARLINK-3299,2476.3134625861003
ALOUETTE,ONEWEB-0443,2457.86446919025
ALOUETTE,STARLINK-3559,2827.6827093921675
ALOUETTE,STARLINK-3663,3545.133251516939
ALOUETTE,STARLINK-3882,2451.1917206209573
ALOUETTE,STARLINK-4261,1956.2749531466648
ALOUETTE,STARLINK-4214,2165.3777624883364
ALOUETTE,STARLINK-4170,3273.226234457336
ALOUETTE,STARLINK-4054,2187.69720384355
ALOUETTE,STARLINK-4502,2874.2225193045274
ALOUETTE,STARLINK-5279,3084.9366691048526
ALOUETTE,STARLINK-5384,12302.017176693735
ALOUETTE,STARLINK-5369,12111.485916145268
ALOUETTE,ONEWEB-0711,5544.843973971053
ALOUETTE,STARLINK-6336,13819.874896147401
ALOUETTE,STARLINK-30332,12187.363666772102
ALOUETTE,STARLINK-30400,2858.453688102673
ALOUETTE,STARLINK-30708,2907.4764901697185
ALOUETTE,STARLINK-30527,12158.135679671677
ALOUETTE,STARLINK-30756,12147.272081698457
ALOUETTE,STARLINK-31104,12158.785307603868
ALOUETTE,STARLINK-31260,3053.370712638629
ALOUETTE,STARLINK-31828,2701.9807380037014
ALOUETTE,STARLINK-11134,3093.725382363838
ALOUETTE,STARLINK-11142,2299.264029098321
ALOUETTE,STARLINK-11120,6291.480043548547
ALOUETTE,PICO-02C023,7498.967274343605
ALOUETTE,STARLINK-11252,2668.6335390725462
ALOUETTE,STARLINK-11284,3135.4544930262787
ALOUETTE,STARLINK-32386,2167.7486169178674
ALOUETTE,STARLINK-32366,2692.3073045643096
ALOUETTE,EDISON-1,4372.686698190502
ALOUETTE,INNOCUBE,4144.837939657349
ALOUETTE,FLOCK,2917.3125374894275
ALOUETTE,HYDRA-T,1070.1548982862282
ALOUETTE,LEMUR,10289.037169070796
ALOUETTE,LEMUR,4390.681493092981
ALOUETTE,STARLINK-33582,3034.6867244690784
ALOUETTE,STARLINK-11544,12150.66672909193
ALOUETTE,STARLINK-34037,10844.289743044876
COSMOS,ALOUETTE,14832.75890762515
COSMOS,USA,12385.200102296249
COSMOS,PCSAT,1498.9022477856413
COSMOS,DEMETER,14067.760022156679
COSMOS,IRIDIUM,14545.724687912285
COSMOS,IRIDIUM,14669.822100659796
COSMOS,GLOBAL-4,7995.315663591954
COSMOS,STARLINK-1319,13287.953550866248
COSMOS,ONEWEB-0092,14879.20300038508
COSMOS,ONEWEB-0063,14869.79141713615
COSMOS,STARLINK-1475,6723.474457520781
COSMOS,KSM1-C,11924.683775040625
COSMOS,STARLINK-3299,13362.172795639719
COSMOS,ONEWEB-0443,15016.620757062563
COSMOS,STARLINK-3559,13145.864589014378
COSMOS,STARLINK-3663,12926.472265754717
COSMOS,STARLINK-3882,13202.645244045849
COSMOS,STARLINK-4261,13148.96211945369
COSMOS,STARLINK-4214,13097.461670659515
COSMOS,STARLINK-4170,13482.405168094323
COSMOS,STARLINK-4054,13321.682349568968
COSMOS,STARLINK-4502,13437.654698539525
COSMOS,STARLINK-5279,13198.947815054113
COSMOS,STARLINK-5384,4006.8662862651468
COSMOS,STARLINK-5369,3201.6621403867684
COSMOS,ONEWEB-0711,14242.133560269658
COSMOS,STARLINK-6336,2071.8351320339975
COSMOS,STARLINK-30332,3033.2698960640337
COSMOS,STARLINK-30400,13417.237239252252
COSMOS,STARLINK-30708,13397.450245474409
COSMOS,STARLINK-30527,4745.576923543175
COSMOS,STARLINK-30756,3290.5706956478516
COSMOS,STARLINK-31104,4490.860835808092
COSMOS,STARLINK-31260,13071.15287246084
COSMOS,STARLINK-31828,13312.967590532988
