Satellite 1,Satellite 2,Distance
FORTE,ORBCOMM,12785.04825574398
FORTE,ORBCOMM,10290.547175028036
FORTE,APRIZESAT,3713.4248584192464
FORTE,DELFI-N3XT,10487.007594254528
FORTE,IRIDIUM,3843.026750809618
FORTE,STARLINK-1284,7400.734751091316
FORTE,STARLINK-1752,6243.506897983771
FORTE,STARLINK-1730,8601.784024323946
FORTE,STARLINK-1712,5929.655296905444
FORTE,STARLINK-2082,4864.426613152641
FORTE,STARLINK-2450,4877.364031215229
FORTE,DEMO8(TENZING),10975.077713652116
FORTE,ONEWEB-0428,4838.660763213679
FORTE,STARLINK-3707,6947.806762950152
FORTE,STARLINK-4067,6735.839620905559
FORTE,OMNI-L2,6722.578995735575
FORTE,STARLINK-4063,3786.1686125771525
FORTE,STARLINK-4495,6723.681249459169
FORTE,STARLINK-5273,6013.707149272849
FORTE,STARLINK-5635,10705.13344958758
FORTE,STARLINK-5557,12844.573535724967
FORTE,STARLINK-6101,12205.339315710651
FORTE,STARLINK-6268,11791.785194551496
FORTE,STARLINK-6357,11972.619063819722
FORTE,STARLINK-6341,12072.152948691197
FORTE,STARLINK-6154,10550.594548902358
FORTE,STARLINK-6170,10940.971526841664
FORTE,STARLINK-6137,11296.798934311748
FORTE,STARLINK-30442,10306.189484211944
FORTE,STARLINK-30754,8148.40984028336
FORTE,STARLINK-30873,10485.404925064717
FORTE,PELICAN,12760.433880396895
FORTE,STARLINK-31272,12355.671721330864
FORTE,STARLINK-31572,12387.092933183982
FORTE,ACS,4259.902214805064
FORTE,STARLINK-31786,7494.381686095939
FORTE,STARLINK-31949,12269.44686797616
FORTE,STARLINK-31924,12359.872247346504
FORTE,STARLINK-11149,6205.99986219137
FORTE,ROCK,4120.402442836791
FORTE,TOMORROW-S1,4886.656578382241
FORTE,FLOCK,2885.6897829079835
FORTE,FLOCK,1530.5702016410132
FORTE,PICO-02G027,2923.889214126483
FORTE,FLOCK,2519.713884660597
FORTE,FLOCK,1913.8306476227638
FORTE,FLOCK,1848.6141577742926
FORTE,FLOCK,2165.6430211449924
FORTE,STARLINK-33670,11185.46607728353
FORTE,STARLINK-11723,12646.201803126518
ORBCOMM,FORTE,12785.04825574398
ORBCOMM,APRIZESAT,12958.76988690101
ORBCOMM,DELFI-N3XT,3928.8981389851097
ORBCOMM,IRIDIUM,13111.107663692395
ORBCOMM,STARLINK-1284,10280.758249527771
ORBCOMM,STARLINK-1752,10838.79717350424
ORBCOMM,STARLINK-1730,7089.5308414692845
ORBCOMM,STARLINK-1712,10632.586616004712
ORBCOMM,STARLINK-2082,10075.49820351843
ORBCOMM,STARLINK-2450,11168.377194957102
ORBCOMM,DEMO8(TENZING),6214.655421421854
ORBCOMM,ONEWEB-0428,13327.66931079541
ORBCOMM,STARLINK-3707,10154.350531764503
ORBCOMM,STARLINK-4067,10431.331223576177
ORBCOMM,OMNI-L2,11405.22359597231
ORBCOMM,STARLINK-4063,11521.596860117199
ORBCOMM,STARLINK-4495,10239.33696003979
ORBCOMM,STARLINK-5273,10953.629076843003
ORBCOMM,STARLINK-5635,3614.1487863811435
ORBCOMM,STARLINK-5557,3081.194268032409
ORBCOMM,STARLINK-6101,1127.5764259606567
ORBCOMM,STARLINK-6268,1409.5532880280975
ORBCOMM,STARLINK-6357,4776.159911292921
ORBCOMM,STARLINK-6341,4489.67420636077
ORBCOMM,STARLINK-6154,3822.5441498150085
ORBCOMM,STARLINK-6170,3170.6089157066453
ORBCOMM,STARLINK-6137,3537.3086211763284
ORBCOMM,STARLINK-30442,4426.164530999829
ORBCOMM,STARLINK-30754,8275.78922887462
ORBCOMM,STARLINK-30873,3961.5869476203666
ORBCOMM,PELICAN,2228.296209558976
ORBCOMM,STARLINK-31272,1638.4077428842807
ORBCOMM,STARLINK-31572,832.6927504691951
ORBCOMM,ACS,13177.648215857189
ORBCOMM,STARLINK-31786,10272.848549359238
ORBCOMM,STARLINK-31949,1920.3771065139833
ORBCOMM,STARLINK-31924,1768.0348532888402
ORBCOMM,STARLINK-11149,10628.717644183344
ORBCOMM,ROCK,12748.718078193198
ORBCOMM,TOMORROW-S1,12468.948266480968
ORBCOMM,FLOCK,12550.43555539739
ORBCOMM,FLOCK,12687.47791067377
ORBCOMM,PICO-02G027,10060.163372283116
ORBCOMM,FLOCK,12519.989665343102
ORBCOMM,FLOCK,12931.54664754757
ORBCOMM,FLOCK,12018.816029939184
ORBCOMM,FLOCK,10968.467075822853
ORBCOMM,STARLINK-33670,3222.9611303400175
ORBCOMM,STARLINK-11723,644.4036926990078
ORBCOMM,FORTE,10290.547175028036
ORBCOMM,APRIZESAT,11586.456169109852
ORBCOMM,DELFI-N3XT,3678.2232645490826
ORBCOMM,IRIDIUM,11864.555616810489
ORBCOMM,STARLINK-1284,10261.9811441268
ORBCOMM,STARLINK-1752,10956.621929770155
ORBCOMM,STARLINK-1730,7480.576497725953
ORBCOMM,STARLINK-1712,9983.356806317166
ORBCOMM,STARLINK-2082,9067.194704695463
ORBCOMM,STARLINK-2450,9545.798802866104
ORBCOMM,DEMO8(TENZING),9173.541434063183
ORBCOMM,ONEWEB-0428,12318.964118632146
ORBCOMM,STARLINK-3707,10202.552506783106
ORBCOMM,STARLINK-4067,10175.980325443208
ORBCOMM,OMNI-L2,11074.368589086542
ORBCOMM,STARLINK-4063,9591.74403839395
ORBCOMM,STARLINK-4495,10086.110187301512
ORBCOMM,STARLINK-5273,10994.424554045303
ORBCOMM,STARLINK-5635,3220.362605075482
ORBCOMM,STARLINK-5557,5294.5190599756315
ORBCOMM,STARLINK-6101,5356.819587445558
ORBCOMM,STARLINK-6268,4966.145601379101
ORBCOMM,STARLINK-6357,4166.863938810571
ORBCOMM,STARLINK-6341,4800.870476325522
ORBCOMM,STARLINK-6154,3110.135994022443
ORBCOMM,STARLINK-6170,2953.8432003794233
ORBCOMM,STARLINK-6137,2146.5560031647283
ORBCOMM,STARLINK-30442,3198.722899030072
ORBCOMM,STARLINK-30754,4436.309813791325
ORBCOMM,STARLINK-30873,3894.7715350799745
ORBCOMM,PELICAN,5329.3264355227875
ORBCOMM,STARLINK-31272,6152.4810486517
