Satellite 1,Satellite 2,Distance
OPS,COSMOS,8821.06801783737
OPS,COSMOS,11371.5638981564
OPS,COSMOS,5148.668145853395
OPS,COSMOS,10651.516368275014
OPS,COSMOS,11883.249314745735
OPS,COSMOS,9996.625633426951
OPS,COSMOS,4371.511329159812
OPS,COSMOS,11167.677949950623
OPS,GB,4684.123109733789
OPS,COSMOS,11300.933599188103
OPS,JD,7546.57889813701
OPS,COSMOS,9125.27595911518
OPS,COSMOS,11021.202312484475
OPS,COSMOS,3980.059207688985
OPS,METEOR,5627.807476482192
OPS,COSMOS,5439.8202314205955
OPS,OSCAR,8379.460529134658
OPS,JAS,10636.915186903112
OPS,COSMOS,11089.236655416347
OPS,COSMOS,2401.0930975548617
OPS,COSMOS,10447.636348938378
OPS,COSMOS,7288.433974546623
OPS,S80/T,8290.430473218132
OPS,COSMOS,10776.598509171703
OPS,COSMOS,6660.166298386411
OPS,TUBSAT,3628.703192999191
OPS,CARTOSAT-1,5097.46976369302
OPS,MAST,7376.338114872141
OPS,GLOBALSTAR,5707.216610639002
OPS,BISONSAT,9253.671123779277
OPS,ORBCOMM,5827.708120172845
OPS,IRIDIUM,7013.932248815854
OPS,IRIDIUM,7056.226057034615
OPS,WEINA,3149.4252123479164
OPS,YAOGAN-30,5330.689619018598
OPS,IRIDIUM,7169.638608933267
OPS,IRIDIUM,6982.050263360662
OPS,STARLINK-1523,4927.491679681684
OPS,STARLINK-1894,7821.051441504488
OPS,STARLINK-1931,8371.456718065616
OPS,STARLINK-2097,6488.553712538275
OPS,STARLINK-2150,7714.965261711052
OPS,ONEWEB-0157,7699.591399650333
OPS,ONEWEB-0170,7799.986749128666
OPS,ONEWEB-0108,7596.559501923596
OPS,STARLINK-2545,6552.508202345586
OPS,STARLINK-2540,5510.855451559915
OPS,YAOGAN-30,9691.546882176746
OPS,ONEWEB-0211,8061.328632136768
OPS,ONEWEB-0267,8107.790993308139
OPS,ONEWEB-0281,7910.06061393701
OPS,ONEWEB-0322,7548.012841593864
OPS,ONEWEB-0417,7710.5362751375515
OPS,STARLINK-3452,8376.179416042136
OPS,STARLINK-4262,6125.994584902056
OPS,STARLINK-4287,6694.496220872068
OPS,STARLINK-4528,5978.759488450552
OPS,STARLINK-4605,7278.631910622529
OPS,STARLINK-5041,8531.180820201445
OPS,STARLINK-5025,8388.732838861388
OPS,ONEWEB-0584,7647.998671892762
OPS,ONEWEB-0591,7675.626395295812
OPS,ONEWEB-0603,7838.226685758674
OPS,ONEWEB-0606,7696.8956623779695
OPS,ONEWEB-0631,8037.404965489537
OPS,STARLINK-5507,10284.617392345008
OPS,STARLINK-5595,10312.997008604123
OPS,CHECKMATE,10840.693745827946
OPS,STARLINK-6189,8548.120839616537
OPS,STARLINK-6048,10744.831341008574
OPS,STARLINK-5873,11202.439806548144
OPS,STARLINK-5348,8781.29759347326
OPS,ONEWEB-0721,7188.225566785949
OPS,IRIDIUM,7195.819178754439
OPS,STARLINK-30239,7594.453182092383
OPS,STARLINK-30105,10084.380789554067
OPS,STARLINK-30218,10962.385249679099
OPS,STARLINK-30138,10557.409193905274
OPS,STARLINK-30272,8446.002625609686
OPS,STARLINK-30714,6832.429930998621
OPS,STARLINK-30604,10371.578181372266
OPS,STARLINK-30874,8941.578693115274
OPS,STARLINK-30879,5490.324879967958
OPS,STARLINK-31132,7445.321556171471
OPS,STARLINK-31196,8632.885826929794
OPS,STARLINK-31465,6209.640419822392
OPS,STARLINK-31389,6008.1260255533725
OPS,STARLINK-31202,11309.422120833799
OPS,STARLINK-31241,10220.250230580457
