Satellite 1,Satellite 2,Distance
PORCUPINE,COSMOS,7628.172083412471
PORCUPINE,COSMOS,4443.59058955711
PORCUPINE,COSMOS,3067.8923871536354
PORCUPINE,COSMOS,7356.364431818841
PORCUPINE,COSMOS,13573.77819513383
PORCUPINE,COSMOS,12224.739716102875
PORCUPINE,COSMOS,812.5543958766783
PORCUPINE,SORCE,8115.47727994207
PORCUPINE,GLOBALSTAR,11570.71061760316
PORCUPINE,WORLDVIEW,11836.695068575005
PORCUPINE,METEOR-M,3999.7138751258144
PORCUPINE,PRISMA,3370.475624503661
PORCUPINE,RAX,9482.403923237582
PORCUPINE,IRIS,11667.755291190399
PORCUPINE,APRIZESAT,5808.094570318187
PORCUPINE,ZACUBE,10433.31693585756
PORCUPINE,PERSEUS,13149.82608865834
PORCUPINE,CHUBUSAT,10473.581764383114
PORCUPINE,ONEWEB-0050,11181.313712906001
PORCUPINE,STARLINK-1363,11356.862002006224
PORCUPINE,STARLINK-2032,11238.342272964892
PORCUPINE,STARLINK-2052,11276.452465361928
PORCUPINE,STARLINK-2515,11474.04356608604
PORCUPINE,STARLINK-2686,11871.480468624537
PORCUPINE,STARLINK-2735,11570.716302608973
PORCUPINE,STARLINK-3758,11413.488227889857
PORCUPINE,STARLINK-4426,12894.039883679106
PORCUPINE,STARLINK-4430,12885.29407250197
PORCUPINE,STARLINK-4577,11313.162972170021
PORCUPINE,STARLINK-4582,11396.092943152142
PORCUPINE,STARLINK-4772,12549.015637667088
PORCUPINE,STARLINK-4775,12730.73952209357
PORCUPINE,STARLINK-5055,12639.23124171535
PORCUPINE,ONEWEB-0504,13552.430043949873
PORCUPINE,ONEWEB-0517,13721.399731560929
PORCUPINE,STARLINK-5431,11298.809045954018
PORCUPINE,ONEWEB-0675,13725.159357043485
PORCUPINE,STARLINK-30101,3190.4409863980823
PORCUPINE,STARLINK-6159,2651.6071801230937
PORCUPINE,STARLINK-6242,2839.541684864626
PORCUPINE,STARLINK-30364,2673.7483313224234
PORCUPINE,STARLINK-30361,3177.727285760496
PORCUPINE,STARLINK-30380,3465.05289007009
PORCUPINE,STARLINK-30467,7014.9313524786385
PORCUPINE,STARLINK-30709,10645.866399533063
PORCUPINE,STARLINK-30923,11350.270319406362
PORCUPINE,STARLINK-30868,11212.663114962497
PORCUPINE,STARLINK-30922,7253.6272243660505
PORCUPINE,STARLINK-31080,2397.910305784596
PORCUPINE,STARLINK-31226,3197.6395970406256
PORCUPINE,STARLINK-31341,2190.0987727091256
PORCUPINE,STARLINK-31591,11727.715440562499
PORCUPINE,STARLINK-31505,3408.586477756877
PORCUPINE,STARLINK-31820,12428.422040835612
PORCUPINE,STARLINK-31963,1560.0251318879357
