Satellite 1,Satellite 2,Distance
COSMOS,STARLINK-1320,8925.938592291564
COSMOS,STARLINK-2453,7705.512140982893
COSMOS,ONEWEB-0237,6151.507419409758
COSMOS,STARLINK-3868,8000.180449267763
COSMOS,STARLINK-4575,2827.2316428587974
COSMOS,STARLINK-4672,7433.962055358015
COSMOS,STARLINK-4716,7493.396173886597
COSMOS,STARLINK-4701,8521.44258730263
COSMOS,STARLINK-5604,13431.249390314768
COSMOS,STARLINK-30938,3540.6489128923563
COSMOS,STARLINK-30934,2700.7241124815096
COSMOS,STARLINK-31136,2396.5779820396438
COSMOS,STARLINK-11642,11572.25349792698
COSMOS,EZIE-B,9384.338288340012
COSMOS,STARLINK-1320,11210.422794295062
COSMOS,STARLINK-2453,2112.577182758242
COSMOS,ONEWEB-0237,4813.095958351059
COSMOS,STARLINK-3868,1893.6742492009528
COSMOS,STARLINK-4575,7231.966671296171
COSMOS,STARLINK-4672,2595.7972497009805
COSMOS,STARLINK-4716,2414.459499427153
COSMOS,STARLINK-4701,1501.6243333929121
COSMOS,STARLINK-5604,11004.836200190312
COSMOS,STARLINK-30938,6818.404219293269
COSMOS,STARLINK-30934,6651.027990100017
COSMOS,STARLINK-31136,7450.128000319301
COSMOS,STARLINK-11642,9457.48012784162
COSMOS,EZIE-B,7973.581123163606
COSMOS,STARLINK-1320,3247.5678190555996
COSMOS,STARLINK-2453,13798.83906742043
COSMOS,ONEWEB-0237,14794.50601620409
COSMOS,STARLINK-3868,13957.798283552487
COSMOS,STARLINK-4575,12462.340177808395
COSMOS,STARLINK-4672,13646.303793113717
COSMOS,STARLINK-4716,13668.468702104417
COSMOS,STARLINK-4701,14227.266133903522
COSMOS,STARLINK-5604,5413.858332547207
COSMOS,STARLINK-30938,12567.854287338812
COSMOS,STARLINK-30934,12296.959817468634
COSMOS,STARLINK-31136,12419.737888071653
COSMOS,STARLINK-11642,5783.338714591777
COSMOS,EZIE-B,6551.882274889358
COSMOS,STARLINK-1320,6007.319776014724
COSMOS,STARLINK-2453,6503.780372055224
COSMOS,ONEWEB-0237,7592.405986819841
COSMOS,STARLINK-3868,6761.632127929454
COSMOS,STARLINK-4575,6533.11900817232
COSMOS,STARLINK-4672,6013.987370835226
COSMOS,STARLINK-4716,6162.66483704501
COSMOS,STARLINK-4701,7358.036044837523
COSMOS,STARLINK-5604,9454.560475570059
COSMOS,STARLINK-30938,6818.298104907599
COSMOS,STARLINK-30934,5451.132549626553
COSMOS,STARLINK-31136,6334.790764265922
