Satellite 1,Satellite 2,Distance
STARLINK-1789,STARLINK-1790,722.4675155291638
STARLINK-1789,STARLINK-2387,662.2148902405036
STARLINK-1789,ONEWEB-0222,3136.1398077795106
STARLINK-1789,STARLINK-4615,436.48959673737045
STARLINK-1789,STARLINK-4731,442.20206210083387
STARLINK-1789,STARLINK-32432,811.4191881402533
STARLINK-1789,KINEIS-2A,9742.518084493046
STARLINK-1789,STARLINK-33920,644.3687053276093
STARLINK-1789,STARLINK-34097,12126.259565182596
STARLINK-1790,STARLINK-1789,722.4675155291638
STARLINK-1790,STARLINK-2387,131.2466855733554
STARLINK-1790,ONEWEB-0222,3548.6359946310195
STARLINK-1790,STARLINK-4615,1128.054297060674
STARLINK-1790,STARLINK-4731,337.5309317401441
STARLINK-1790,STARLINK-32432,697.0932367924961
STARLINK-1790,KINEIS-2A,10184.183313412355
STARLINK-1790,STARLINK-33920,189.1974749892636
STARLINK-1790,STARLINK-34097,12501.949387090932
STARLINK-2387,STARLINK-1789,662.2148902405036
STARLINK-2387,STARLINK-1790,131.2466855733554
STARLINK-2387,ONEWEB-0222,3564.814563070292
STARLINK-2387,STARLINK-4615,1044.2559338553006
STARLINK-2387,STARLINK-4731,237.59577530910022
STARLINK-2387,STARLINK-32432,783.9999488223584
STARLINK-2387,KINEIS-2A,10130.631959193966
STARLINK-2387,STARLINK-33920,118.81770140224958
STARLINK-2387,STARLINK-34097,12489.501535960828
ONEWEB-0222,STARLINK-1789,3136.1398077795106
ONEWEB-0222,STARLINK-1790,3548.6359946310195
ONEWEB-0222,STARLINK-2387,3564.814563070292
ONEWEB-0222,STARLINK-4615,3100.568422558635
ONEWEB-0222,STARLINK-4731,3440.173705685277
ONEWEB-0222,STARLINK-32432,3115.4323556391146
ONEWEB-0222,KINEIS-2A,11031.085168618225
ONEWEB-0222,STARLINK-33920,3614.050305936649
ONEWEB-0222,STARLINK-34097,12975.907692795596
STARLINK-4615,STARLINK-1789,436.48959673737045
STARLINK-4615,STARLINK-1790,1128.054297060674
STARLINK-4615,STARLINK-2387,1044.2559338553006
STARLINK-4615,ONEWEB-0222,3100.568422558635
STARLINK-4615,STARLINK-4731,807.3939366627294
STARLINK-4615,STARLINK-32432,1217.5337716238134
STARLINK-4615,KINEIS-2A,9493.96036325643
STARLINK-4615,STARLINK-33920,1020.5867341894765
STARLINK-4615,STARLINK-34097,11977.234789300626
STARLINK-4731,STARLINK-1789,442.20206210083387
STARLINK-4731,STARLINK-1790,337.5309317401441
STARLINK-4731,STARLINK-2387,237.59577530910022
STARLINK-4731,ONEWEB-0222,3440.173705685277
STARLINK-4731,STARLINK-4615,807.3939366627294
STARLINK-4731,STARLINK-32432,801.350260037973
STARLINK-4731,KINEIS-2A,9987.0271405685
STARLINK-4731,STARLINK-33920,241.74285983181775
STARLINK-4731,STARLINK-34097,12378.729266712122
STARLINK-32432,STARLINK-1789,811.4191881402533
STARLINK-32432,STARLINK-1790,697.0932367924961
STARLINK-32432,STARLINK-2387,783.9999488223584
STARLINK-32432,ONEWEB-0222,3115.4323556391146
STARLINK-32432,STARLINK-4615,1217.5337716238134
STARLINK-32432,STARLINK-4731,801.350260037973
STARLINK-32432,KINEIS-2A,10083.937511651475
STARLINK-32432,STARLINK-33920,782.7531369268436
STARLINK-32432,STARLINK-34097,12211.586914399959
KINEIS-2A,STARLINK-1789,9742.518084493046
KINEIS-2A,STARLINK-1790,10184.183313412355
KINEIS-2A,STARLINK-2387,10130.631959193966
KINEIS-2A,ONEWEB-0222,11031.085168618225
KINEIS-2A,STARLINK-4615,9493.96036325643
KINEIS-2A,STARLINK-4731,9987.0271405685
KINEIS-2A,STARLINK-32432,10083.937511651475
KINEIS-2A,STARLINK-33920,10023.35787939101
KINEIS-2A,STARLINK-34097,4367.729148356511
STARLINK-33920,STARLINK-1789,644.3687053276093
STARLINK-33920,STARLINK-1790,189.1974749892636
STARLINK-33920,STARLINK-2387,118.81770140224958
STARLINK-33920,ONEWEB-0222,3614.050305936649
STARLINK-33920,STARLINK-4615,1020.5867341894765
STARLINK-33920,STARLINK-4731,241.74285983181775
STARLINK-33920,STARLINK-32432,782.7531369268436
STARLINK-33920,KINEIS-2A,10023.35787939101
STARLINK-33920,STARLINK-34097,12380.899569314988
STARLINK-34097,STARLINK-1789,12126.259565182596
STARLINK-34097,STARLINK-1790,12501.949387090932
STARLINK-34097,STARLINK-2387,12489.501535960828
STARLINK-34097,ONEWEB-0222,12975.907692795596
STARLINK-34097,STARLINK-4615,11977.234789300626
STARLINK-34097,STARLINK-4731,12378.729266712122
STARLINK-34097,STARLINK-32432,12211.586914399959
STARLINK-34097,KINEIS-2A,4367.729148356511
STARLINK-34097,STARLINK-33920,12380.899569314988
