Satellite 1,Satellite 2,Distance
CALSPHERE,OPS,11812.730748672786
CALSPHERE,OPS,11639.215140009803
CALSPHERE,COSMOS,10279.108764746185
CALSPHERE,COSMOS,11847.335738813652
CALSPHERE,COSMOS,10598.78329636843
CALSPHERE,COSMOS,9306.940749658434
CALSPHERE,COSMOS,1961.8659926803327
CALSPHERE,COSMOS,12519.560482905017
CALSPHERE,COSMOS,9874.428168308223
CALSPHERE,COSMOS,11919.93982994486
CALSPHERE,COSMOS,12254.677815180336
CALSPHERE,COSMOS,1496.3918200312107
CALSPHERE,COSMOS,6683.480668760456
CALSPHERE,GB,4524.6433657758525
CALSPHERE,COSMOS,12882.207832150418
CALSPHERE,COSMOS,9511.928354216156
CALSPHERE,COSMOS,11737.788654131227
CALSPHERE,COSMOS,3221.545951799079
CALSPHERE,COSMOS,2766.8508239766065
CALSPHERE,COSMOS,2271.750402916757
CALSPHERE,COSMOS,5336.578442002755
CALSPHERE,COSMOS,5650.104828297017
CALSPHERE,RESURS,6653.582441508092
CALSPHERE,COSMOS,11817.88419315252
CALSPHERE,COSMOS,12939.229717030945
CALSPHERE,COSMOS,13081.059820897555
CALSPHERE,COSMOS,9192.139917715163
CALSPHERE,IRIDIUM,12638.004765295931
CALSPHERE,COSMOS,13014.618857018411
CALSPHERE,FASAT,6793.710652882173
CALSPHERE,SUNSAT,8599.009738222416
CALSPHERE,GLOBALSTAR,10350.999036636644
CALSPHERE,MEGSAT,10233.518012092843
CALSPHERE,ADEOS,7887.378067454825
CALSPHERE,UWE-1,12112.875589879533
CALSPHERE,CANX-6,11164.994162212088
CALSPHERE,YAOGAN,7828.459847661838
CALSPHERE,GLOBALSTAR,10491.066924729314
CALSPHERE,RISAT,4226.695891326808
CALSPHERE,NEE,11986.816792437841
CALSPHERE,UWE-3,6888.548239752297
CALSPHERE,SKYSAT,5061.490694455727
CALSPHERE,YAOGAN-30,8523.093835830525
CALSPHERE,IRIDIUM,4968.82059018655
CALSPHERE,IRIDIUM,5517.597889144657
CALSPHERE,FORMOSAT7-5/COSMIC2-5,10512.175057900495
CALSPHERE,STARLINK-1448,1821.4908489799466
CALSPHERE,STARLINK-1548,6657.516547750965
CALSPHERE,STARLINK-1564,1819.6339227187343
CALSPHERE,STARLINK-1595,6716.28548274562
CALSPHERE,ONEWEB-0155,5920.396793755639
CALSPHERE,STARLINK-2550,10311.300972488341
CALSPHERE,STARLINK-2673,2590.824730430517
CALSPHERE,STARLINK-2672,1923.2230017597863
CALSPHERE,STARLINK-2734,3130.3558107572458
CALSPHERE,STARLINK-2763,2145.747672862099
CALSPHERE,STARLINK-2712,1892.4166235807133
CALSPHERE,YAOGAN-30,8807.189400004834
CALSPHERE,STARLINK-3106,11495.517136805194
CALSPHERE,ONEWEB-0333,5861.842605826935
CALSPHERE,ONEWEB-0400,6439.452067886577
CALSPHERE,ONEWEB-0421,5848.372364235524
CALSPHERE,ONEWEB-0426,6916.0761604949
CALSPHERE,STARLINK-3525,7150.646400604977
CALSPHERE,STARLINK-3451,7257.88160042663
CALSPHERE,STARLINK-3736,1601.838423773509
CALSPHERE,STARLINK-3725,2067.448345254422
CALSPHERE,STARLINK-3711,1649.264612376077
CALSPHERE,STARLINK-3790,1758.6106040115958
CALSPHERE,STARLINK-3778,1875.1192192286694
