src,dst,src_name,dst_name,start_I,finish_I,duration_intervals,pred,path_nodes
0,1,VANGUARD 2,VANGUARD 3,82.0,119.0,38.0,23.0,0->23->1
0,2,VANGUARD 2,EXPLORER 7,31.0,54.0,24.0,39.0,0->39->2
0,3,VANGUARD 2,TIROS 1,31.0,88.0,58.0,8.0,0->8->3
0,4,VANGUARD 2,TRANSIT 2A,44.0,73.0,30.0,54.0,0->54->4
0,5,VANGUARD 2,SOLRAD 1 (GREB),40.0,53.0,14.0,47.0,0->47->5
0,6,VANGUARD 2,COURIER 1B,31.0,64.0,34.0,8.0,0->8->6
0,7,VANGUARD 2,EXPLORER 11,44.0,89.0,46.0,4.0,0->54->4->7
0,8,VANGUARD 2,TRANSIT 4A,78.0,79.0,2.0,0.0,0->8
0,9,VANGUARD 2,SOLRAD 3/INJUN 1,82.0,106.0,25.0,23.0,0->23->9
0,10,VANGUARD 2,TIROS 3,,,,,
0,11,VANGUARD 2,TRANSIT 4B,40.0,115.0,76.0,17.0,0->8->14->17->11
0,12,VANGUARD 2,TRAAC,44.0,109.0,66.0,54.0,0->54->12
0,13,VANGUARD 2,TIROS 4,31.0,65.0,35.0,8.0,0->8->13
0,14,VANGUARD 2,TIROS 5,31.0,51.0,21.0,8.0,0->8->14
0,15,VANGUARD 2,FTV 3502,31.0,64.0,34.0,8.0,0->8->15
0,16,VANGUARD 2,TIROS 6,31.0,60.0,30.0,14.0,0->8->14->16
0,17,VANGUARD 2,ALOUETTE 1 (S-27),31.0,73.0,43.0,14.0,0->8->14->17
0,18,VANGUARD 2,ANNA 1B,40.0,64.0,25.0,47.0,0->47->18
0,19,VANGUARD 2,EXPLORER 16,31.0,85.0,55.0,16.0,0->8->14->16->19
0,20,VANGUARD 2,TRANSIT 5B-1,31.0,71.0,41.0,16.0,0->8->14->16->20
0,21,VANGUARD 2,RADIATION SAT (5E 1),31.0,59.0,29.0,22.0,0->39->22->21
0,22,VANGUARD 2,TRANSIT 5B-2,31.0,47.0,17.0,39.0,0->39->22
0,23,VANGUARD 2,TRANSIT 5E 3,81.0,82.0,2.0,0.0,0->23
0,24,VANGUARD 2,TIROS 8,44.0,82.0,39.0,50.0,0->54->50->24
0,25,VANGUARD 2,GGSE 1 (GGRS),44.0,85.0,42.0,4.0,0->54->4->25
0,26,VANGUARD 2,SECOR 1B,31.0,90.0,60.0,14.0,0->8->14->26
0,27,VANGUARD 2,SOLRAD 7A,44.0,107.0,64.0,4.0,0->54->4->27
0,28,VANGUARD 2,GREB,31.0,59.0,29.0,48.0,0->39->48->28
0,29,VANGUARD 2,OPS 3367 A,44.0,75.0,32.0,4.0,0->54->4->29
0,30,VANGUARD 2,OPS 3367 B,83.0,84.0,2.0,0.0,0->30
0,31,VANGUARD 2,OPS 4412 (TRANSIT 9),40.0,70.0,31.0,47.0,0->47->31
0,32,VANGUARD 2,OPS 4467 A,31.0,80.0,50.0,14.0,0->8->14->32
0,33,VANGUARD 2,OPS 4467 B,82.0,103.0,22.0,62.0,0->62->33
0,34,VANGUARD 2,EXPLORER 20,31.0,43.0,13.0,8.0,0->8->34
0,35,VANGUARD 2,COSMOS 44,31.0,89.0,59.0,39.0,0->39->35
0,36,VANGUARD 2,OPS 5798 (TRANSIT 5B-4),31.0,70.0,40.0,8.0,0->8->36
0,37,VANGUARD 2,EXPLORER 22,40.0,82.0,43.0,47.0,0->47->37
0,38,VANGUARD 2,CALSPHERE 1,82.0,105.0,24.0,62.0,0->62->38
0,39,VANGUARD 2,CALSPHERE 2,31.0,32.0,2.0,0.0,0->39
0,40,VANGUARD 2,EXPLORER 25 (INJUN-4),40.0,99.0,60.0,47.0,0->47->40
0,41,VANGUARD 2,OPS 6582 (TRANSIT 5E-5),40.0,72.0,33.0,47.0,0->47->41
0,42,VANGUARD 2,OPS 6582 (TRANSIT 5B-5),40.0,91.0,52.0,47.0,0->47->42
0,43,VANGUARD 2,TIROS 9,31.0,55.0,25.0,34.0,0->8->34->43
0,44,VANGUARD 2,SECOR 3,82.0,111.0,30.0,62.0,0->62->44
0,45,VANGUARD 2,GGSE 2,31.0,71.0,41.0,8.0,0->8->45
0,46,VANGUARD 2,OPS 4988 (GREB 6),44.0,100.0,57.0,54.0,0->54->46
0,47,VANGUARD 2,PORCUPINE 1,39.0,40.0,2.0,0.0,0->47
0,48,VANGUARD 2,SOLRAD 7B,31.0,42.0,12.0,39.0,0->39->48
0,49,VANGUARD 2,GGSE 3,31.0,51.0,21.0,39.0,0->39->49
0,50,VANGUARD 2,OSCAR 3,44.0,80.0,37.0,54.0,0->54->50
0,51,VANGUARD 2,OPS 4682 (SNAPSHOT),40.0,103.0,64.0,18.0,0->47->18->51
0,52,VANGUARD 2,SECOR 4 (EGRS 4),31.0,48.0,18.0,39.0,0->39->52
0,53,VANGUARD 2,EXPLORER 27,40.0,49.0,10.0,47.0,0->47->53
0,54,VANGUARD 2,OPS 8480 (TRANSIT 5B-6),43.0,44.0,2.0,0.0,0->54
0,55,VANGUARD 2,TIROS 10,40.0,86.0,47.0,47.0,0->47->55
0,56,VANGUARD 2,SECOR 5 (EGRS 5),40.0,118.0,79.0,47.0,0->47->56
0,57,VANGUARD 2,DODECAPOLE 2,40.0,78.0,39.0,47.0,0->47->57
0,58,VANGUARD 2,TEMPSAT 1,31.0,58.0,28.0,8.0,0->8->58
0,59,VANGUARD 2,OPS 8464 (TRANSIT 5B-7),44.0,89.0,46.0,4.0,0->54->4->59
0,60,VANGUARD 2,NAVSPASUR ROD 1,44.0,82.0,39.0,54.0,0->54->60
0,61,VANGUARD 2,CALSPHERE 4(A),44.0,88.0,45.0,54.0,0->54->61
0,62,VANGUARD 2,COSMOS 80,61.0,62.0,2.0,0.0,0->62
0,63,VANGUARD 2,COSMOS 81,82.0,117.0,36.0,62.0,0->62->63
0,64,VANGUARD 2,COSMOS 82,44.0,73.0,30.0,54.0,0->54->64
0,65,VANGUARD 2,COSMOS 83,31.0,69.0,39.0,8.0,0->8->65
0,66,VANGUARD 2,COSMOS 84,31.0,87.0,57.0,14.0,0->8->14->66
0,67,VANGUARD 2,PORCUPINE 2,31.0,57.0,27.0,8.0,0->8->67
0,68,VANGUARD 2,OPS 8068,40.0,72.0,33.0,47.0,0->47->68
0,69,VANGUARD 2,COSMOS 86,40.0,86.0,47.0,47.0,0->47->69
0,70,VANGUARD 2,COSMOS 87,44.0,88.0,45.0,54.0,0->54->70
0,71,VANGUARD 2,COSMOS 88,31.0,73.0,43.0,23.0,0->23->71
0,72,VANGUARD 2,COSMOS 89,31.0,53.0,23.0,48.0,0->39->48->72
0,73,VANGUARD 2,COSMOS 90,40.0,123.0,84.0,47.0,0->47->73
0,74,VANGUARD 2,OV1-2,40.0,101.0,62.0,47.0,0->47->74
0,75,VANGUARD 2,OV2-1,44.0,71.0,28.0,54.0,0->54->75
0,76,VANGUARD 2,EXPLORER 29 (GEOS 1),82.0,111.0,30.0,62.0,0->62->76
0,77,VANGUARD 2,EXPLORER 30,65.0,111.0,47.0,62.0,0->62->77
0,78,VANGUARD 2,A-1 (ASTERIX),44.0,106.0,63.0,4.0,0->54->4->78
0,79,VANGUARD 2,ALOUETTE 2,44.0,80.0,37.0,54.0,0->54->79
0,80,VANGUARD 2,EXPLORER 31 (ISIS-X),40.0,104.0,65.0,47.0,0->47->80
0,81,VANGUARD 2,FR 1,31.0,70.0,40.0,23.0,0->23->81
0,82,VANGUARD 2,OPS 1509 (TRANSIT 10),82.0,114.0,33.0,62.0,0->62->82
0,83,VANGUARD 2,OPS 1593 (TRANSIT 11),31.0,48.0,18.0,8.0,0->8->83
0,84,VANGUARD 2,ESSA 1 (OT-3),65.0,84.0,20.0,62.0,0->62->84
0,85,VANGUARD 2,DIAPASON (D1-A),40.0,109.0,70.0,47.0,0->47->85
0,86,VANGUARD 2,ESSA 2 (OT-2),31.0,50.0,20.0,48.0,0->39->48->86
0,87,VANGUARD 2,OPS 1117 (TRANSIT 12),81.0,91.0,11.0,23.0,0->23->87
0,88,VANGUARD 2,OV1-4,65.0,105.0,41.0,84.0,0->62->84->88
0,89,VANGUARD 2,OV1-5,31.0,64.0,34.0,14.0,0->8->14->89
0,90,VANGUARD 2,OPS 0340,40.0,68.0,29.0,47.0,0->47->90
0,91,VANGUARD 2,OAO 1,31.0,68.0,38.0,48.0,0->39->48->91
0,92,VANGUARD 2,OPS 1527 (OV3-1),40.0,118.0,79.0,47.0,0->47->92
0,93,VANGUARD 2,NIMBUS 2,31.0,100.0,70.0,8.0,0->8->93
0,94,VANGUARD 2,OPS 0082 (TRANSIT 13),31.0,75.0,45.0,33.0,0->62->33->94
0,95,VANGUARD 2,OV3-3,31.0,69.0,39.0,86.0,0->39->48->86->95
0,96,VANGUARD 2,OPS 2366 (TRANSIT 14),44.0,67.0,24.0,54.0,0->54->96
0,97,VANGUARD 2,OPS 6026 (DMSP 4A F1),82.0,102.0,21.0,62.0,0->62->97
0,98,VANGUARD 2,ESSA 3 (TOS-A),31.0,85.0,55.0,34.0,0->8->34->98
0,99,VANGUARD 2,ESSA 4 (TOS-B),82.0,104.0,23.0,62.0,0->62->99
1,0,VANGUARD 3,VANGUARD 2,0.0,32.0,33.0,39.0,1->23->17->39->0
1,2,VANGUARD 3,EXPLORER 7,0.0,44.0,45.0,36.0,1->58->36->2
1,3,VANGUARD 3,TIROS 1,0.0,34.0,35.0,6.0,1->66->6->3
1,4,VANGUARD 3,TRANSIT 2A,81.0,125.0,45.0,29.0,1->66->6->29->4
1,5,VANGUARD 3,SOLRAD 1 (GREB),109.0,122.0,14.0,58.0,1->58->5
1,6,VANGUARD 3,COURIER 1B,81.0,87.0,7.0,66.0,1->66->6
1,7,VANGUARD 3,EXPLORER 11,0.0,49.0,50.0,68.0,1->58->67->68->7
1,8,VANGUARD 3,TRANSIT 4A,0.0,29.0,30.0,39.0,1->23->17->39->8
1,9,VANGUARD 3,SOLRAD 3/INJUN 1,0.0,24.0,25.0,12.0,1->82->12->9
1,10,VANGUARD 3,TIROS 3,0.0,46.0,47.0,12.0,1->82->12->10
1,11,VANGUARD 3,TRANSIT 4B,81.0,122.0,42.0,71.0,1->66->6->35->71->11
1,12,VANGUARD 3,TRAAC,0.0,4.0,5.0,82.0,1->82->12
1,13,VANGUARD 3,TIROS 4,0.0,19.0,20.0,82.0,1->82->13
1,14,VANGUARD 3,TIROS 5,0.0,13.0,14.0,82.0,1->82->14
1,15,VANGUARD 3,FTV 3502,109.0,124.0,16.0,58.0,1->58->15
1,16,VANGUARD 3,TIROS 6,0.0,47.0,48.0,44.0,1->82->44->16
1,17,VANGUARD 3,ALOUETTE 1 (S-27),118.0,125.0,8.0,23.0,1->23->17
1,18,VANGUARD 3,ANNA 1B,0.0,47.0,48.0,20.0,1->82->44->20->18
1,19,VANGUARD 3,EXPLORER 16,0.0,44.0,45.0,20.0,1->82->44->20->19
1,20,VANGUARD 3,TRANSIT 5B-1,0.0,19.0,20.0,44.0,1->82->44->20
1,21,VANGUARD 3,RADIATION SAT (5E 1),0.0,59.0,60.0,22.0,1->23->17->39->22->21
1,22,VANGUARD 3,TRANSIT 5B-2,0.0,26.0,27.0,39.0,1->23->17->39->22
1,23,VANGUARD 3,TRANSIT 5E 3,118.0,119.0,2.0,1.0,1->23
1,24,VANGUARD 3,TIROS 8,0.0,52.0,53.0,68.0,1->58->67->68->24
1,25,VANGUARD 3,GGSE 1 (GGRS),0.0,50.0,51.0,36.0,1->58->36->25
1,26,VANGUARD 3,SECOR 1B,96.0,97.0,2.0,1.0,1->26
1,27,VANGUARD 3,SOLRAD 7A,0.0,55.0,56.0,68.0,1->58->67->68->27
1,28,VANGUARD 3,GREB,10.0,66.0,57.0,76.0,1->76->28
1,29,VANGUARD 3,OPS 3367 A,81.0,113.0,33.0,6.0,1->66->6->29
1,30,VANGUARD 3,OPS 3367 B,121.0,122.0,2.0,1.0,1->30
1,31,VANGUARD 3,OPS 4412 (TRANSIT 9),96.0,109.0,14.0,26.0,1->26->31
1,32,VANGUARD 3,OPS 4467 A,0.0,31.0,32.0,30.0,1->30->32
1,33,VANGUARD 3,OPS 4467 B,10.0,50.0,41.0,76.0,1->76->33
1,34,VANGUARD 3,EXPLORER 20,0.0,43.0,44.0,39.0,1->23->17->39->34
1,35,VANGUARD 3,COSMOS 44,81.0,89.0,9.0,6.0,1->66->6->35
1,36,VANGUARD 3,OPS 5798 (TRANSIT 5B-4),109.0,124.0,16.0,58.0,1->58->36
1,37,VANGUARD 3,EXPLORER 22,0.0,46.0,47.0,36.0,1->58->36->37
1,38,VANGUARD 3,CALSPHERE 1,0.0,15.0,16.0,82.0,1->82->38
1,39,VANGUARD 3,CALSPHERE 2,118.0,127.0,10.0,17.0,1->23->17->39
1,40,VANGUARD 3,EXPLORER 25 (INJUN-4),81.0,121.0,41.0,6.0,1->66->6->40
1,41,VANGUARD 3,OPS 6582 (TRANSIT 5E-5),0.0,28.0,29.0,20.0,1->82->44->20->41
1,42,VANGUARD 3,OPS 6582 (TRANSIT 5B-5),96.0,121.0,26.0,26.0,1->26->42
1,43,VANGUARD 3,TIROS 9,81.0,91.0,11.0,35.0,1->66->6->35->43
1,44,VANGUARD 3,SECOR 3,0.0,13.0,14.0,82.0,1->82->44
1,45,VANGUARD 3,GGSE 2,0.0,32.0,33.0,36.0,1->58->36->45
1,46,VANGUARD 3,OPS 4988 (GREB 6),0.0,66.0,67.0,36.0,1->58->36->46
1,47,VANGUARD 3,PORCUPINE 1,96.0,124.0,29.0,26.0,1->26->47
1,48,VANGUARD 3,SOLRAD 7B,0.0,42.0,43.0,82.0,1->82->48
1,49,VANGUARD 3,GGSE 3,96.0,121.0,26.0,31.0,1->26->31->49
1,50,VANGUARD 3,OSCAR 3,0.0,45.0,46.0,44.0,1->82->44->50
1,51,VANGUARD 3,OPS 4682 (SNAPSHOT),96.0,111.0,16.0,26.0,1->26->51
1,52,VANGUARD 3,SECOR 4 (EGRS 4),0.0,48.0,49.0,82.0,1->82->52
1,53,VANGUARD 3,EXPLORER 27,96.0,123.0,28.0,31.0,1->26->31->53
1,54,VANGUARD 3,OPS 8480 (TRANSIT 5B-6),0.0,44.0,45.0,82.0,1->82->54
1,55,VANGUARD 3,TIROS 10,0.0,29.0,30.0,82.0,1->82->55
1,56,VANGUARD 3,SECOR 5 (EGRS 5),10.0,118.0,109.0,51.0,1->26->51->56
1,57,VANGUARD 3,DODECAPOLE 2,109.0,125.0,17.0,58.0,1->58->57
1,58,VANGUARD 3,TEMPSAT 1,109.0,110.0,2.0,1.0,1->58
1,59,VANGUARD 3,OPS 8464 (TRANSIT 5B-7),10.0,89.0,80.0,51.0,1->26->51->59
1,60,VANGUARD 3,NAVSPASUR ROD 1,81.0,125.0,45.0,35.0,1->66->6->35->60
1,61,VANGUARD 3,CALSPHERE 4(A),0.0,57.0,58.0,68.0,1->58->67->68->61
1,62,VANGUARD 3,COSMOS 80,0.0,62.0,63.0,82.0,1->82->62
1,63,VANGUARD 3,COSMOS 81,118.0,119.0,2.0,1.0,1->63
1,64,VANGUARD 3,COSMOS 82,0.0,60.0,61.0,44.0,1->82->44->64
1,65,VANGUARD 3,COSMOS 83,81.0,101.0,21.0,66.0,1->66->65
1,66,VANGUARD 3,COSMOS 84,81.0,82.0,2.0,1.0,1->66
1,67,VANGUARD 3,PORCUPINE 2,109.0,112.0,4.0,58.0,1->58->67
1,68,VANGUARD 3,OPS 8068,109.0,120.0,12.0,67.0,1->58->67->68
1,69,VANGUARD 3,COSMOS 86,0.0,64.0,65.0,36.0,1->58->36->69
1,70,VANGUARD 3,COSMOS 87,0.0,40.0,41.0,82.0,1->82->70
1,71,VANGUARD 3,COSMOS 88,81.0,101.0,21.0,35.0,1->66->6->35->71
1,72,VANGUARD 3,COSMOS 89,0.0,53.0,54.0,44.0,1->82->44->72
1,73,VANGUARD 3,COSMOS 90,81.0,123.0,43.0,35.0,1->66->6->35->73
1,74,VANGUARD 3,OV1-2,0.0,57.0,58.0,36.0,1->58->36->74
1,75,VANGUARD 3,OV2-1,0.0,54.0,55.0,36.0,1->58->36->75
1,76,VANGUARD 3,EXPLORER 29 (GEOS 1),5.0,6.0,2.0,1.0,1->76
1,77,VANGUARD 3,EXPLORER 30,0.0,36.0,37.0,44.0,1->82->44->77
1,78,VANGUARD 3,A-1 (ASTERIX),0.0,55.0,56.0,82.0,1->82->78
1,79,VANGUARD 3,ALOUETTE 2,10.0,80.0,71.0,51.0,1->26->51->79
1,80,VANGUARD 3,EXPLORER 31 (ISIS-X),81.0,113.0,33.0,35.0,1->66->6->35->80
1,81,VANGUARD 3,FR 1,118.0,121.0,4.0,23.0,1->23->81
1,82,VANGUARD 3,OPS 1509 (TRANSIT 10),0.0,1.0,2.0,1.0,1->82
1,83,VANGUARD 3,OPS 1593 (TRANSIT 11),96.0,118.0,23.0,31.0,1->26->31->83
1,84,VANGUARD 3,ESSA 1 (OT-3),0.0,54.0,55.0,36.0,1->58->36->84
1,85,VANGUARD 3,DIAPASON (D1-A),0.0,54.0,55.0,36.0,1->58->36->85
1,86,VANGUARD 3,ESSA 2 (OT-2),0.0,16.0,17.0,44.0,1->82->44->86
1,87,VANGUARD 3,OPS 1117 (TRANSIT 12),0.0,43.0,44.0,82.0,1->82->87
1,88,VANGUARD 3,OV1-4,0.0,43.0,44.0,36.0,1->58->36->88
1,89,VANGUARD 3,OV1-5,0.0,7.0,8.0,82.0,1->82->89
1,90,VANGUARD 3,OPS 0340,81.0,100.0,20.0,6.0,1->66->6->90
1,91,VANGUARD 3,OAO 1,0.0,64.0,65.0,36.0,1->58->36->91
1,92,VANGUARD 3,OPS 1527 (OV3-1),81.0,119.0,39.0,35.0,1->66->6->35->92
1,93,VANGUARD 3,NIMBUS 2,81.0,104.0,24.0,35.0,1->66->6->35->93
1,94,VANGUARD 3,OPS 0082 (TRANSIT 13),109.0,127.0,19.0,67.0,1->58->67->94
1,95,VANGUARD 3,OV3-3,0.0,19.0,20.0,44.0,1->82->44->95
1,96,VANGUARD 3,OPS 2366 (TRANSIT 14),0.0,67.0,68.0,82.0,1->82->96
1,97,VANGUARD 3,OPS 6026 (DMSP 4A F1),10.0,54.0,45.0,76.0,1->76->97
1,98,VANGUARD 3,ESSA 3 (TOS-A),81.0,124.0,44.0,66.0,1->66->98
1,99,VANGUARD 3,ESSA 4 (TOS-B),0.0,49.0,50.0,82.0,1->82->99
2,0,EXPLORER 7,VANGUARD 2,18.0,84.0,67.0,14.0,2->21->14->0
2,1,EXPLORER 7,VANGUARD 3,61.0,110.0,50.0,44.0,2->43->44->1
2,3,EXPLORER 7,TIROS 1,72.0,98.0,27.0,41.0,2->41->3
2,4,EXPLORER 7,TRANSIT 2A,0.0,24.0,25.0,25.0,2->25->4
2,5,EXPLORER 7,SOLRAD 1 (GREB),66.0,67.0,2.0,2.0,2->5
2,6,EXPLORER 7,COURIER 1B,18.0,70.0,53.0,21.0,2->21->6
2,7,EXPLORER 7,EXPLORER 11,18.0,49.0,32.0,21.0,2->21->7
2,8,EXPLORER 7,TRANSIT 4A,0.0,43.0,44.0,4.0,2->25->4->8
2,9,EXPLORER 7,SOLRAD 3/INJUN 1,46.0,84.0,39.0,25.0,2->25->9
2,10,EXPLORER 7,TIROS 3,18.0,61.0,44.0,21.0,2->21->10
2,11,EXPLORER 7,TRANSIT 4B,68.0,115.0,48.0,17.0,2->5->17->11
2,12,EXPLORER 7,TRAAC,61.0,109.0,49.0,57.0,2->5->15->57->12
2,13,EXPLORER 7,TIROS 4,61.0,91.0,31.0,3.0,2->41->3->13
2,14,EXPLORER 7,TIROS 5,18.0,64.0,47.0,21.0,2->21->14
2,15,EXPLORER 7,FTV 3502,68.0,75.0,8.0,5.0,2->5->15
2,16,EXPLORER 7,TIROS 6,61.0,106.0,46.0,44.0,2->43->44->16
2,17,EXPLORER 7,ALOUETTE 1 (S-27),68.0,86.0,19.0,5.0,2->5->17
2,18,EXPLORER 7,ANNA 1B,68.0,100.0,33.0,88.0,2->36->45->88->18
2,19,EXPLORER 7,EXPLORER 16,68.0,94.0,27.0,15.0,2->5->15->19
2,20,EXPLORER 7,TRANSIT 5B-1,68.0,81.0,14.0,15.0,2->5->15->20
2,21,EXPLORER 7,RADIATION SAT (5E 1),18.0,19.0,2.0,2.0,2->21
2,22,EXPLORER 7,TRANSIT 5B-2,18.0,59.0,42.0,21.0,2->21->22
2,23,EXPLORER 7,TRANSIT 5E 3,61.0,103.0,43.0,28.0,2->43->33->28->23
2,24,EXPLORER 7,TIROS 8,61.0,82.0,22.0,28.0,2->43->33->28->24
2,25,EXPLORER 7,GGSE 1 (GGRS),0.0,1.0,2.0,2.0,2->25
2,26,EXPLORER 7,SECOR 1B,68.0,109.0,42.0,15.0,2->5->15->26
2,27,EXPLORER 7,SOLRAD 7A,0.0,22.0,23.0,25.0,2->25->27
2,28,EXPLORER 7,GREB,61.0,66.0,6.0,33.0,2->43->33->28
2,29,EXPLORER 7,OPS 3367 A,61.0,88.0,28.0,43.0,2->43->29
2,30,EXPLORER 7,OPS 3367 B,53.0,94.0,42.0,48.0,2->48->30
2,31,EXPLORER 7,OPS 4412 (TRANSIT 9),115.0,121.0,7.0,49.0,2->49->31
2,32,EXPLORER 7,OPS 4467 A,68.0,126.0,59.0,35.0,2->43->35->32
2,33,EXPLORER 7,OPS 4467 B,61.0,64.0,4.0,43.0,2->43->33
2,34,EXPLORER 7,EXPLORER 20,0.0,30.0,31.0,25.0,2->25->34
2,35,EXPLORER 7,COSMOS 44,61.0,91.0,31.0,43.0,2->43->35
2,36,EXPLORER 7,OPS 5798 (TRANSIT 5B-4),43.0,44.0,2.0,2.0,2->36
2,37,EXPLORER 7,EXPLORER 22,68.0,82.0,15.0,5.0,2->5->37
2,38,EXPLORER 7,CALSPHERE 1,53.0,95.0,43.0,48.0,2->48->38
2,39,EXPLORER 7,CALSPHERE 2,53.0,94.0,42.0,48.0,2->48->39
2,40,EXPLORER 7,EXPLORER 25 (INJUN-4),75.0,103.0,29.0,53.0,2->53->40
2,41,EXPLORER 7,OPS 6582 (TRANSIT 5E-5),72.0,73.0,2.0,2.0,2->41
2,42,EXPLORER 7,OPS 6582 (TRANSIT 5B-5),68.0,91.0,24.0,5.0,2->5->42
2,43,EXPLORER 7,TIROS 9,61.0,62.0,2.0,2.0,2->43
2,44,EXPLORER 7,SECOR 3,61.0,81.0,21.0,43.0,2->43->44
2,45,EXPLORER 7,GGSE 2,68.0,84.0,17.0,36.0,2->36->45
2,46,EXPLORER 7,OPS 4988 (GREB 6),100.0,122.0,23.0,74.0,2->74->46
2,47,EXPLORER 7,PORCUPINE 1,75.0,103.0,29.0,53.0,2->53->47
2,48,EXPLORER 7,SOLRAD 7B,53.0,54.0,2.0,2.0,2->48
2,49,EXPLORER 7,GGSE 3,113.0,114.0,2.0,2.0,2->49
2,50,EXPLORER 7,OSCAR 3,61.0,80.0,20.0,43.0,2->43->50
2,51,EXPLORER 7,OPS 4682 (SNAPSHOT),68.0,111.0,44.0,15.0,2->5->15->51
2,52,EXPLORER 7,SECOR 4 (EGRS 4),0.0,48.0,49.0,4.0,2->25->4->52
2,53,EXPLORER 7,EXPLORER 27,74.0,75.0,2.0,2.0,2->53
2,54,EXPLORER 7,OPS 8480 (TRANSIT 5B-6),18.0,73.0,56.0,21.0,2->21->54
2,55,EXPLORER 7,TIROS 10,68.0,90.0,23.0,45.0,2->36->45->55
2,56,EXPLORER 7,SECOR 5 (EGRS 5),68.0,118.0,51.0,36.0,2->36->56
2,57,EXPLORER 7,DODECAPOLE 2,68.0,78.0,11.0,15.0,2->5->15->57
2,58,EXPLORER 7,TEMPSAT 1,61.0,73.0,13.0,43.0,2->43->58
2,59,EXPLORER 7,OPS 8464 (TRANSIT 5B-7),100.0,114.0,15.0,74.0,2->74->59
2,60,EXPLORER 7,NAVSPASUR ROD 1,0.0,36.0,37.0,25.0,2->25->60
2,61,EXPLORER 7,CALSPHERE 4(A),18.0,57.0,40.0,21.0,2->21->61
2,62,EXPLORER 7,COSMOS 80,18.0,84.0,67.0,84.0,2->36->45->84->62
2,63,EXPLORER 7,COSMOS 81,61.0,117.0,57.0,43.0,2->43->63
2,64,EXPLORER 7,COSMOS 82,53.0,73.0,21.0,48.0,2->48->64
2,65,EXPLORER 7,COSMOS 83,68.0,88.0,21.0,5.0,2->5->65
2,66,EXPLORER 7,COSMOS 84,68.0,101.0,34.0,5.0,2->5->66
2,67,EXPLORER 7,PORCUPINE 2,61.0,72.0,12.0,43.0,2->43->67
2,68,EXPLORER 7,OPS 8068,68.0,72.0,5.0,5.0,2->5->68
2,69,EXPLORER 7,COSMOS 86,46.0,64.0,19.0,25.0,2->25->69
2,70,EXPLORER 7,COSMOS 87,18.0,37.0,20.0,21.0,2->21->70
2,71,EXPLORER 7,COSMOS 88,68.0,96.0,29.0,5.0,2->5->71
2,72,EXPLORER 7,COSMOS 89,0.0,47.0,48.0,59.0,2->74->59->72
2,73,EXPLORER 7,COSMOS 90,0.0,44.0,45.0,25.0,2->25->73
2,74,EXPLORER 7,OV1-2,100.0,101.0,2.0,2.0,2->74
2,75,EXPLORER 7,OV2-1,18.0,35.0,18.0,21.0,2->21->75
2,76,EXPLORER 7,EXPLORER 29 (GEOS 1),68.0,116.0,49.0,68.0,2->5->68->76
2,77,EXPLORER 7,EXPLORER 30,61.0,86.0,26.0,43.0,2->43->77
2,78,EXPLORER 7,A-1 (ASTERIX),18.0,55.0,38.0,21.0,2->21->78
2,79,EXPLORER 7,ALOUETTE 2,46.0,84.0,39.0,34.0,2->25->34->79
2,80,EXPLORER 7,EXPLORER 31 (ISIS-X),68.0,104.0,37.0,36.0,2->36->80
2,81,EXPLORER 7,FR 1,68.0,93.0,26.0,31.0,2->49->31->81
2,82,EXPLORER 7,OPS 1509 (TRANSIT 10),61.0,74.0,14.0,57.0,2->5->15->57->82
2,83,EXPLORER 7,OPS 1593 (TRANSIT 11),0.0,34.0,35.0,48.0,2->48->83
2,84,EXPLORER 7,ESSA 1 (OT-3),68.0,105.0,38.0,45.0,2->36->45->84
2,85,EXPLORER 7,DIAPASON (D1-A),0.0,6.0,7.0,25.0,2->25->85
2,86,EXPLORER 7,ESSA 2 (OT-2),18.0,59.0,42.0,28.0,2->43->33->28->86
2,87,EXPLORER 7,OPS 1117 (TRANSIT 12),0.0,41.0,42.0,34.0,2->25->34->87
2,88,EXPLORER 7,OV1-4,68.0,95.0,28.0,45.0,2->36->45->88
2,89,EXPLORER 7,OV1-5,18.0,40.0,23.0,70.0,2->21->70->89
2,90,EXPLORER 7,OPS 0340,46.0,88.0,43.0,25.0,2->25->90
2,91,EXPLORER 7,OAO 1,0.0,13.0,14.0,25.0,2->25->91
2,92,EXPLORER 7,OPS 1527 (OV3-1),68.0,118.0,51.0,84.0,2->36->45->84->92
2,93,EXPLORER 7,NIMBUS 2,61.0,100.0,40.0,41.0,2->41->93
2,94,EXPLORER 7,OPS 0082 (TRANSIT 13),0.0,3.0,4.0,25.0,2->25->94
2,95,EXPLORER 7,OV3-3,61.0,73.0,13.0,43.0,2->43->95
2,96,EXPLORER 7,OPS 2366 (TRANSIT 14),53.0,71.0,19.0,48.0,2->48->96
2,97,EXPLORER 7,OPS 6026 (DMSP 4A F1),114.0,115.0,2.0,2.0,2->97
2,98,EXPLORER 7,ESSA 3 (TOS-A),46.0,85.0,40.0,34.0,2->25->34->98
2,99,EXPLORER 7,ESSA 4 (TOS-B),119.0,120.0,2.0,2.0,2->99
3,0,TIROS 1,VANGUARD 2,23.0,44.0,22.0,54.0,3->87->54->0
3,1,TIROS 1,VANGUARD 3,73.0,82.0,10.0,66.0,3->11->66->1
3,2,TIROS 1,EXPLORER 7,5.0,44.0,40.0,36.0,3->45->36->2
